       step     cputime cputimediff       angle         ref       error      ierror      derror       pterm       iterm       dterm           v
  42.000000    0.216972    0.005162   70.400391   78.110085    7.709694    1.192769  377.026332   -0.638740   -0.066684   -0.243182   -0.948607
  43.000000    0.222128    0.005156   71.982422   79.966095    7.983673    1.233929   53.142183   -0.661439   -0.068985   -0.034277   -0.764701
  44.000000    0.227289    0.005161   74.882812   81.823890    6.941077    1.269749 -202.032280   -0.575061   -0.070988    0.130311   -0.515738
  45.000000    0.232487    0.005199   78.046875   83.695470    5.648595    1.299115 -248.610027   -0.467980   -0.072630    0.160353   -0.380257
  46.000000    0.237646    0.005158   80.947266   85.552515    4.605249    1.322871 -202.259230   -0.381540   -0.073958    0.130457   -0.325041
  47.000000    0.242801    0.005155   83.583984   87.408300    3.824316    1.342585 -151.491801   -0.316841   -0.075060    0.097712   -0.294188
  48.000000    0.247960    0.005160   86.044922   89.265750    3.220828    1.359203 -116.964325   -0.266842   -0.075989    0.075442   -0.267389
  49.000000    0.253109    0.005149   88.242188   91.119285    2.877097    1.374017  -66.760582   -0.238365   -0.076817    0.043061   -0.272121
  50.000000    0.258268    0.005158   90.351562   92.976345    2.624782    1.387557  -48.912475   -0.217461   -0.077574    0.031549   -0.263486
  51.000000    0.263418    0.005150   91.494141   94.830390    3.336249    1.404739  138.145555   -0.276405   -0.078535   -0.089104   -0.444044
  52.000000    0.268577    0.005159   91.669922   96.687720    5.017798    1.430627  325.928914   -0.415720   -0.079982   -0.210224   -0.705926
  53.000000    0.273727    0.005150   91.757812   98.541690    6.783878    1.465563  342.933584   -0.562037   -0.081935   -0.221192   -0.865165
  54.000000    0.278886    0.005159   91.757812  100.399020    8.641208    1.510145  360.000000   -0.715915   -0.084428   -0.232200   -1.032543
  55.000000    0.284042    0.005156   93.164062  102.255270    9.091208    1.557022   87.272727   -0.753197   -0.087048   -0.056291   -0.896537
  56.000000    0.289201    0.005159   96.152344  104.112480    7.960136    1.598088 -219.245960   -0.659489   -0.089344    0.141414   -0.607420
  57.000000    0.294356    0.005154  100.019531  105.968040    5.948509    1.628748 -390.278795   -0.492828   -0.091058    0.251730   -0.332157
