       step     cputime cputimediff       angle         ref       error      ierror      derror       pterm       iterm       dterm           v
   0.000000    0.000017    0.000001    0.000000    0.006090    0.006090    0.000000    0.000000   -0.000505   -0.000000   -0.000000   -0.000505
   1.000000    0.005797    0.005780    0.000000    2.087025    2.087025    0.012064  360.000000   -0.172908   -0.000674   -0.232200   -0.405782
   2.000000    0.015304    0.009507    0.000000    5.509380    5.509380    0.064439  360.000000   -0.456447   -0.003603   -0.232200   -0.692249
   3.000000    0.025793    0.010489    1.142578    9.285360    8.142782    0.149847  251.067183   -0.674621   -0.008378   -0.161938   -0.844937
   4.000000    0.035779    0.009986    3.515625   12.880485    9.364860    0.243369  122.373519   -0.775869   -0.013606   -0.078931   -0.868406
   5.000000    0.045776    0.009997    8.964844   16.479330    7.514486    0.318490 -185.096742   -0.622568   -0.017806    0.119387   -0.520986
   6.000000    0.055775    0.009999   15.292969   20.078880    4.785911    0.366343 -272.891611   -0.396508   -0.020481    0.176015   -0.240974
   7.000000    0.065774    0.009999   20.830078   23.678610    2.848532    0.394826 -193.752469   -0.235998   -0.022074    0.124970   -0.133101
   8.000000    0.075774    0.010000   25.048828   27.278670    2.229842    0.417125  -61.867955   -0.184740   -0.023320    0.039905   -0.168156
   9.000000    0.085773    0.009999   24.960938   30.878205    5.917268    0.476290  368.790198   -0.490240   -0.026628   -0.237870   -0.754737
  10.000000    0.095773    0.010001   24.873047   34.478400    9.605353    0.572349  368.788586   -0.795794   -0.031998   -0.237869   -1.065661
  11.000000    0.105235    0.009462   27.773438   37.884660   10.111223    0.668019   53.464192   -0.837705   -0.037347   -0.034484   -0.909536
  12.000000    0.110675    0.005440   31.552734   39.843000    8.290266    0.713117 -334.745018   -0.686840   -0.039868    0.215911   -0.510798
  13.000000    0.115789    0.005113   36.035156   41.683860    5.648704    0.742002 -516.585876   -0.467989   -0.041483    0.333198   -0.176275
  14.000000    0.125776    0.009988   42.451172   45.279390    2.828218    0.770249 -282.399165   -0.234315   -0.043062    0.182147   -0.095230
  15.000000    0.135775    0.009999   45.966797   48.878865    2.912068    0.799365    8.386200   -0.241262   -0.044690   -0.005409   -0.291361
  16.000000    0.140911    0.005137   46.318359   50.728125    4.409766    0.822017  291.560471   -0.365345   -0.045957   -0.188057   -0.599358
  17.000000    0.150996    0.010085   46.230469   54.358635    8.128166    0.903988  368.715201   -0.673410   -0.050539   -0.237821   -0.961771
  18.000000    0.161079    0.010083   46.318359   57.988365   11.670006    1.021652  351.282926   -0.966848   -0.057117   -0.226577   -1.250543
  19.000000    0.171163    0.010085   52.734375   61.618800    8.884425    1.111247 -276.222808   -0.736066   -0.062126    0.178164   -0.620029
  20.000000    0.181245    0.010081   61.875000   65.248110    3.373110    1.145253 -546.680669   -0.279459   -0.064028    0.352609    0.009123
  21.000000    0.191327    0.010082   69.257812   68.877705   -0.380107    1.141420 -372.261402    0.031492   -0.063813    0.240109    0.207787
  22.000000    0.201411    0.010084   72.158203   72.508080    0.349877    1.144949   72.387667   -0.028987   -0.064011   -0.046690   -0.139688
  23.000000    0.211493    0.010082   74.355469   76.137420    1.781951    1.162914  142.049732   -0.147633   -0.065015   -0.091622   -0.304270
  24.000000    0.221575    0.010082   75.146484   79.767105    4.620621    1.209501  281.545359   -0.382814   -0.067620   -0.181597   -0.632030
  25.000000    0.231658    0.010083   74.531250   83.396910    8.865660    1.298891  421.018255   -0.734511   -0.072617   -0.271557   -1.078685
  26.000000    0.241741    0.010082   77.695312   87.026595    9.331283    1.392974   46.181435   -0.773087   -0.077877   -0.029787   -0.880751
  27.000000    0.251628    0.009888   84.550781   90.586110    6.035329    1.452648 -333.344084   -0.500021   -0.081213    0.215007   -0.366227
  28.000000    0.261394    0.009766   91.582031   94.101705    2.519674    1.477254 -360.006193   -0.208752   -0.082589    0.232204   -0.059137
  29.000000    0.271992    0.010599   95.712891   97.917180    2.204289    1.500616  -29.757325   -0.182623   -0.083895    0.019193   -0.247325
  30.000000    0.282075    0.010083   98.701172  101.546910    2.845738    1.529309   63.619474   -0.235767   -0.085499   -0.041035   -0.362300
  31.000000    0.292159    0.010084   98.701172  105.177120    6.475948    1.594612  360.000000   -0.536526   -0.089150   -0.232200   -0.857876
  32.000000    0.302241    0.010082   99.316406  108.806700    9.490294    1.690294  298.977962   -0.786261   -0.094499   -0.192841   -1.073601
  33.000000    0.312174    0.009933  105.029297  112.382595    7.353298    1.763335 -215.140143   -0.609213   -0.098583    0.138765   -0.569031
  34.000000    0.321941    0.009767  112.675781  115.898730    3.222949    1.794814 -422.886403   -0.267018   -0.100343    0.272762   -0.094599
  35.000000    0.331707    0.009766  118.916016  119.414340    0.498324    1.799680 -279.002748   -0.041286   -0.100615    0.179957    0.038056
  36.000000    0.341472    0.009766  121.552734  122.929980    1.377246    1.813130   90.001161   -0.114103   -0.101367   -0.058051   -0.273521
  37.000000    0.351239    0.009767  123.046875  126.446025    3.399150    1.846329  207.018281   -0.281616   -0.103223   -0.133527   -0.518366
  38.000000    0.362750    0.011511  125.947266  130.589865    4.642599    1.899768  108.025820   -0.384635   -0.106210   -0.069677   -0.560522
  39.000000    0.372722    0.009973  130.957031  134.180010    3.222979    1.931910 -142.351750   -0.267021   -0.108007    0.091817   -0.283211
  40.000000    0.382488    0.009765  133.593750  137.695545    4.101795    1.971965   89.993088   -0.339830   -0.110247   -0.058046   -0.508122
  41.000000    0.392253    0.009765  136.406250  141.211035    4.804785    2.018885   71.988940   -0.398072   -0.112870   -0.046433   -0.557374
  42.000000    0.402019    0.009766  140.097656  144.726855    4.629199    2.064095  -17.979022   -0.383524   -0.115397    0.011596   -0.487325
  43.000000    0.411784    0.009765  144.052734  148.242255    4.189521    2.105005  -45.025922   -0.347098   -0.117685    0.029042   -0.435740
  44.000000    0.421550    0.009766  148.710938  151.758000    3.047062    2.134763 -116.983735   -0.252446   -0.119348    0.075455   -0.296340
  45.000000    0.431316    0.009766  152.929688  155.273685    2.343998    2.157654  -71.992613   -0.194198   -0.120628    0.046435   -0.268391
  46.000000    0.443035    0.011719  154.160156  159.492480    5.332324    2.220143  255.001120   -0.441778   -0.124122   -0.164476   -0.730375
  47.000000    0.452800    0.009765  154.248047  163.007985    8.759938    2.305686  350.999693   -0.725752   -0.128904   -0.226395   -1.081051
  48.000000    0.462566    0.009766  159.082031  166.523685    7.441654    2.378360 -134.989457   -0.616534   -0.132967    0.087068   -0.662432
  49.000000    0.472332    0.009766  167.255859  170.039340    2.783481    2.405543 -476.992886   -0.230609   -0.134487    0.307660   -0.057435
  50.000000    0.482127    0.009796  172.968750  173.565855    0.597105    2.411392 -223.193500   -0.049470   -0.134814    0.143960   -0.040323
  51.000000    0.491863    0.009736  175.517578  177.070695    1.553117    2.426512   98.196867   -0.128674   -0.135659   -0.063337   -0.327670
  52.000000    0.501628    0.009765  175.605469  179.413845    3.808376    2.463702  230.949354   -0.315520   -0.137738   -0.148962   -0.602221
