   step_cpu      sn_cpu cputime_cpu cputimediff_cpu   angle_cpu     ref_cpu   error_cpu       v_cpu 
  52.000000  253.000000    1.270254    0.004979  -83.144531  -95.400000  -12.255469   -0.643564 
  53.000000  254.000000    1.276841    0.006587  -84.638672  -97.200000  -12.561328   -0.723072 
  54.000000  255.000000    1.280241    0.003400  -87.451172  -99.000000  -11.548828   -0.756076 
  55.000000  256.000000    1.285432    0.005191  -90.263672 -100.800000  -10.536328   -0.444044 
  56.000000  257.000000    1.290251    0.004819  -94.394531 -102.600000   -8.205469   -0.487549 
  57.000000  258.000000    1.295253    0.005002  -98.349609 -104.400000   -6.050391   -0.121512 
  58.000000  259.000000    1.300225    0.004971 -101.250000 -106.200000   -4.950000   -0.169517 
  59.000000  260.000000    1.305273    0.005049 -103.535156 -108.000000   -4.464844   -0.340534 
  60.000000  261.000000    1.310239    0.004966 -104.853516 -109.800000   -4.946484   -0.414041 
  61.000000  262.000000    1.315289    0.005050 -106.083984 -111.600000   -5.516016   -0.619562 
  62.000000  263.000000    1.320262    0.004974 -108.632812 -113.400000   -4.767187   -0.613561 
  63.000000  264.000000    1.325280    0.005018 -111.005859 -115.200000   -4.194141   -0.315032 
  64.000000  265.000000    1.330258    0.004978 -113.203125 -117.000000   -3.796875   -0.403540 
  65.000000  266.000000    1.335563    0.005305 -115.751953 -118.800000   -3.048047   -0.408041 
  66.000000  267.000000    1.340317    0.004753 -118.564453 -120.600000   -2.035547   -0.307531 
  67.000000  268.000000    1.345229    0.004912 -121.201172 -122.400000   -1.198828   -0.240024 
  68.000000  269.000000    1.350203    0.004974 -123.574219 -124.200000   -0.625781   -0.262526 
  69.000000  270.000000    1.355359    0.005156 -124.628906 -126.000000   -1.371094   -0.291029 
  70.000000  271.000000    1.360175    0.004817 -125.156250 -127.800000   -2.643750   -0.588059 
  71.000000  272.000000    1.365204    0.005029 -126.298828 -129.600000   -3.301172   -0.676568 
  72.000000  273.000000    1.370192    0.004988 -128.671875 -131.400000   -2.728125   -0.553555 
  73.000000  274.000000    1.375197    0.005005 -131.308594 -133.200000   -1.891406   -0.306031 
  74.000000  275.000000    1.380187    0.004990 -133.857422 -135.000000   -1.142578   -0.279028 
  75.000000  276.000000    1.385189    0.005002 -136.142578 -136.800000   -0.657422   -0.277528 
  76.000000  277.000000    1.390183    0.004994 -138.251953 -138.600000   -0.348047   -0.315032 
  77.000000  278.000000    1.395172    0.004989 -140.185547 -140.400000   -0.214453   -0.331533 
  78.000000  279.000000    1.400186    0.005014 -141.855469 -142.200000   -0.344531   -0.360036 
  79.000000  280.000000    1.405185    0.004999 -143.437500 -144.000000   -0.562500   -0.414041 
  80.000000  281.000000    1.410187    0.005002 -144.755859 -145.800000   -1.044141   -0.427543 
  81.000000  282.000000    1.415184    0.004997 -145.986328 -147.600000   -1.613672   -0.498050 
  82.000000  283.000000    1.420182    0.004998 -147.041016 -149.400000   -2.358984   -0.522052 
  83.000000  284.000000    1.425187    0.005005 -148.007812 -151.200000   -3.192187   -0.582058 
  84.000000  285.000000    1.430183    0.004996 -150.380859 -153.000000   -2.619141   -0.619562 
  85.000000  286.000000    1.435188    0.005006 -153.457031 -154.800000   -1.342969   -0.298530 
  86.000000  287.000000    1.440183    0.004995 -155.917969 -156.600000   -0.682031   -0.181518 
  87.000000  288.000000    1.445189    0.005006 -157.500000 -158.400000   -0.900000   -0.313531 
  88.000000  289.000000    1.450184    0.004995 -159.345703 -160.200000   -0.854297   -0.474047 
  89.000000  290.000000    1.455185    0.005001 -161.718750 -162.000000   -0.281250   -0.379538 
  90.000000  291.000000    1.460181    0.004996 -164.443359 -163.800000    0.643359   -0.271527 
  91.000000  292.000000    1.465184    0.005003 -166.816406 -165.600000    1.216406   -0.189019 
  92.000000  293.000000    1.470183    0.004999 -167.431641 -167.400000    0.031641   -0.259526 
  93.000000  294.000000    1.475183    0.005000 -167.871094 -169.200000   -1.328906   -0.652565 
  94.000000  295.000000    1.480181    0.004998 -169.013672 -171.000000   -1.986328   -0.648065 
  95.000000  296.000000    1.485185    0.005004 -171.298828 -172.800000   -1.501172   -0.528053 
  96.000000  297.000000    1.490183    0.004997 -173.759766 -174.600000   -0.840234   -0.301530 
  97.000000  298.000000    1.495175    0.004992 -176.572266 -176.400000    0.172266   -0.294029 
  98.000000  299.000000    1.500187    0.005012 -179.033203 -178.200000    0.833203   -0.184518 
  99.000000  300.000000    1.505237    0.005051 -180.615234 -180.000000    0.615234   -0.258026 
 100.000000  301.000000    1.510183    0.004946 -182.109375 -178.200000    3.909375   -0.432043 
 101.000000  302.000000    1.515181    0.004998 -183.867188 -176.400000    7.467187    0.465047 
 102.000000  303.000000    1.520184    0.005003 -185.800781 -174.600000   11.200781    0.445545 
 103.000000  304.000000    1.525182    0.004998 -186.064453 -172.800000   13.264453    0.631563 
 104.000000  305.000000    1.530181    0.004999 -185.009766 -171.000000   14.009766    0.324032 
 105.000000  306.000000    1.535172    0.004991 -183.164062 -169.200000   13.964063    0.157516 
 106.000000  307.000000    1.540185    0.005013 -181.230469 -167.400000   13.830469    0.039004 
 107.000000  308.000000    1.545172    0.004987 -180.351562 -165.600000   14.751563    0.052505 
 108.000000  309.000000    1.550181    0.005008 -180.087891 -163.800000   16.287891    0.313531 
 109.000000  310.000000    1.555176    0.004995 -180.263672 -162.000000   18.263672    0.447045 
 110.000000  311.000000    1.560183    0.005006 -180.351562 -160.200000   20.151562    0.592559 
 111.000000  312.000000    1.565173    0.004990 -180.439453 -158.400000   22.039453    0.622562 
 112.000000  313.000000    1.570182    0.005010 -179.384766 -156.600000   22.784766    0.699070 
 113.000000  314.000000    1.575204    0.005021 -178.066406 -154.800000   23.266406    0.484548 
 114.000000  315.000000    1.580183    0.004979 -176.308594 -153.000000   23.308594    0.513051 
 115.000000  316.000000    1.585181    0.004998 -174.287109 -151.200000   23.087109    0.432043 
 116.000000  317.000000    1.590185    0.005004 -171.562500 -149.400000   22.162500    0.403540 
 117.000000  318.000000    1.595198    0.005013 -168.574219 -147.600000   20.974219    0.244524 
 118.000000  319.000000    1.600189    0.004992 -167.080078 -145.800000   21.280078    0.196520 
 119.000000  320.000000    1.605181    0.004992 -165.673828 -144.000000   21.673828    0.544554 
 120.000000  321.000000    1.610183    0.005001 -164.443359 -142.200000   22.243359    0.510051 
 121.000000  322.000000    1.615177    0.004994 -161.982422 -140.400000   21.582422    0.589559 
 122.000000  323.000000    1.620187    0.005009 -159.257812 -138.600000   20.657813    0.304530 
 123.000000  324.000000    1.625182    0.004995 -156.796875 -136.800000   19.996875    0.295530 
 124.000000  325.000000    1.630186    0.005004 -154.423828 -135.000000   19.423828    0.342034 
 125.000000  326.000000    1.635179    0.004994 -152.841797 -133.200000   19.641797    0.340534 
 126.000000  327.000000    1.640184    0.005004 -151.787109 -131.400000   20.387109    0.526553 
 127.000000  328.000000    1.645184    0.005001 -150.029297 -129.600000   20.429297    0.633063 
 128.000000  329.000000    1.650186    0.005002 -147.832031 -127.800000   20.032031    0.477048 
 129.000000  330.000000    1.655181    0.004995 -145.810547 -126.000000   19.810547    0.420042 
 130.000000  331.000000    1.660190    0.005009 -143.876953 -124.200000   19.676953    0.475548 
 131.000000  332.000000    1.665184    0.004994 -140.976562 -122.400000   18.576563    0.489049 
 132.000000  333.000000    1.670194    0.005010 -138.251953 -120.600000   17.651953    0.256526 
 133.000000  334.000000    1.675179    0.004985 -135.703125 -118.800000   16.903125    0.325533 
 134.000000  335.000000    1.680188    0.005008 -133.242188 -117.000000   16.242188    0.330033 
 135.000000  336.000000    1.685183    0.004995 -131.044922 -115.200000   15.844922    0.333033 
 136.000000  337.000000    1.690183    0.005000 -129.462891 -113.400000   16.062891    0.382538 
 137.000000  338.000000    1.695182    0.004998 -128.144531 -111.600000   16.544531    0.517552 
 138.000000  339.000000    1.700184    0.005003 -126.123047 -109.800000   16.323047    0.570057 
 139.000000  340.000000    1.705194    0.005010 -123.750000 -108.000000   15.750000    0.414041 
 140.000000  341.000000    1.710195    0.005000 -121.552734 -106.200000   15.352734    0.366037 
 141.000000  342.000000    1.715187    0.004992 -119.443359 -104.400000   15.043359    0.409541 
 142.000000  343.000000    1.720190    0.005002 -117.597656 -102.600000   14.997656    0.415542 
 143.000000  344.000000    1.725184    0.004994 -115.312500 -100.800000   14.512500    0.477048 
 144.000000  345.000000    1.730189    0.005005 -113.378906  -99.000000   14.378906    0.363036 
 145.000000  346.000000    1.735182    0.004993 -111.621094  -97.200000   14.421094    0.468047 
 146.000000  347.000000    1.740186    0.005005 -109.951172  -95.400000   14.551172    0.490549 
 147.000000  348.000000    1.745184    0.004997 -108.017578  -93.600000   14.417578    0.517552 
 148.000000  349.000000    1.750186    0.005003 -104.765625  -91.800000   12.965625    0.460546 
 149.000000  350.000000    1.755232    0.005046 -102.128906  -90.000000   12.128906    0.154515 
 150.000000  351.000000    1.760184    0.004951 -100.458984  -88.200000   12.258984    0.331533 
 151.000000  352.000000    1.765181    0.004997  -98.964844  -86.400000   12.564844    0.504050 
 152.000000  353.000000    1.770186    0.005005  -96.416016  -84.600000   11.816016    0.519052 
 153.000000  354.000000    1.775180    0.004994  -93.955078  -82.800000   11.155078    0.276028 
 154.000000  355.000000    1.780171    0.004991  -91.757812  -81.000000   10.757813    0.334533 
 155.000000  356.000000    1.785183    0.005012  -89.560547  -79.200000   10.360547    0.367537 
 156.000000  357.000000    1.790177    0.004994  -87.626953  -77.400000   10.226953    0.352535 
 157.000000  358.000000    1.795182    0.005005  -85.869141  -75.600000   10.269141    0.412541 
 158.000000  359.000000    1.800181    0.004999  -84.199219  -73.800000   10.399219    0.444044 
 159.000000  360.000000    1.805183    0.005001  -82.705078  -72.000000   10.705078    0.466547 
 160.000000  361.000000    1.810184    0.005001  -81.386719  -70.200000   11.186719    0.516052 
 161.000000  362.000000    1.815183    0.004999  -79.628906  -68.400000   11.228906    0.565557 
 162.000000  363.000000    1.820182    0.004999  -76.904297  -66.600000   10.304297    0.471047 
 163.000000  364.000000    1.825182    0.005000  -74.267578  -64.800000    9.467578    0.264026 
 164.000000  365.000000    1.830179    0.004997  -71.542969  -63.000000    8.542969    0.306031 
 165.000000  366.000000    1.835183    0.005004  -68.994141  -61.200000    7.794141    0.249025 
 166.000000  367.000000    1.840176    0.004994  -66.708984  -59.400000    7.308984    0.276028 
 167.000000  368.000000    1.845181    0.005005  -65.214844  -57.600000    7.614844    0.312031 
 168.000000  369.000000    1.850175    0.004994  -63.896484  -55.800000    8.096484    0.484548 
 169.000000  370.000000    1.855182    0.005007  -62.578125  -54.000000    8.578125    0.504050 
 170.000000  371.000000    1.860178    0.004996  -60.732422  -52.200000    8.532422    0.522052 
 171.000000  372.000000    1.865183    0.005005  -59.062500  -50.400000    8.662500    0.411041 
 172.000000  373.000000    1.870214    0.005031  -57.216797  -48.600000    8.616797    0.484548 
 173.000000  374.000000    1.875183    0.004969  -54.316406  -46.800000    7.516406    0.435044 
 174.000000  375.000000    1.880359    0.005175  -51.591797  -45.000000    6.591797    0.190519 
 175.000000  376.000000    1.885183    0.004824  -49.130859  -43.200000    5.930859    0.255026 
 176.000000  377.000000    1.890179    0.004996  -48.164062  -41.400000    6.764063    0.274527 
 177.000000  378.000000    1.895185    0.005006  -47.373047  -39.600000    7.773047    0.616562 
 178.000000  379.000000    1.900181    0.004995  -46.669922  -37.800000    8.869922    0.615062 
 179.000000  380.000000    1.905184    0.005004  -44.560547  -36.000000    8.560547    0.679568 
 180.000000  381.000000    1.910183    0.004999  -41.572266  -34.200000    7.372266    0.366037 
 181.000000  382.000000    1.915179    0.004996  -38.320312  -32.400000    5.920313    0.217522 
 182.000000  383.000000    1.920182    0.005003  -36.123047  -30.600000    5.523047    0.148515 
 183.000000  384.000000    1.925182    0.005000  -34.541016  -28.800000    5.741016    0.373537 
 184.000000  385.000000    1.930183    0.005001  -32.695312  -27.000000    5.695313    0.460546 
 185.000000  386.000000    1.935182    0.004999  -30.585937  -25.200000    5.385937    0.387039 
 186.000000  387.000000    1.940183    0.005000  -28.564453  -23.400000    5.164453    0.342034 
 187.000000  388.000000    1.945185    0.005003  -26.718750  -21.600000    5.118750    0.366037 
 188.000000  389.000000    1.950182    0.004996  -25.048828  -19.800000    5.248828    0.399040 
 189.000000  390.000000    1.955231    0.005050  -23.466797  -18.000000    5.466797    0.436544 
 190.000000  391.000000    1.960179    0.004947  -22.060547  -16.200000    5.860547    0.457546 
 191.000000  392.000000    1.965191    0.005012  -20.742188  -14.400000    6.342187    0.507051 
 192.000000  393.000000    1.970180    0.004989  -18.632812  -12.600000    6.032813    0.535554 
 193.000000  394.000000    1.975186    0.005006  -16.611328  -10.800000    5.811328    0.357036 
 194.000000  395.000000    1.980183    0.004997  -14.677734   -9.000000    5.677734    0.412541 
 195.000000  396.000000    1.985186    0.005003  -11.689453   -7.200000    4.489453    0.417042 
 196.000000  397.000000    1.990183    0.004997   -8.876953   -5.400000    3.476953    0.156016 
 197.000000  398.000000    1.995187    0.005004   -6.240234   -3.600000    2.640234    0.219022 
 198.000000  399.000000    2.000188    0.005001   -5.185547   -1.800000    3.385547    0.211521 
 199.000000  400.000000    2.005240    0.005052   -4.306641    0.000000    4.306641    0.573057 
 200.000000  401.000000    2.010184    0.004944   -3.603516    1.800000    5.403516    0.561056 
 201.000000  402.000000    2.015193    0.005009   -1.757812    3.600000    5.357813    0.645065 
 202.000000  403.000000    2.020185    0.004992    0.615234    5.400000    4.784766    0.388539 
 203.000000  404.000000    2.025194    0.005009    2.988281    7.200000    4.211719    0.321032 
 204.000000  405.000000    2.030185    0.004991    5.537109    9.000000    3.462891    0.318032 
 205.000000  406.000000    2.035189    0.005004    7.910156   10.800000    2.889844    0.256526 
 206.000000  407.000000    2.040185    0.004996   10.019531   12.600000    2.580469    0.288029 
 207.000000  408.000000    2.045185    0.005000   11.953125   14.400000    2.446875    0.325533 
 208.000000  409.000000    2.050185    0.005000   13.798828   16.200000    2.401172    0.349535 
 209.000000  410.000000    2.055184    0.004999   14.941406   18.000000    3.058594    0.361536 
 210.000000  411.000000    2.060182    0.004998   15.644531   19.800000    4.155469    0.531053 
 211.000000  412.000000    2.065184    0.005002   16.171875   21.600000    5.428125    0.625563 
 212.000000  413.000000    2.070184    0.005000   16.962891   23.400000    6.437109    0.690069 
 213.000000  414.000000    2.075183    0.004999   18.896484   25.200000    6.303516    0.661566 
 214.000000  415.000000    2.080182    0.004999   22.060547   27.000000    4.939453    0.429043 
 215.000000  416.000000    2.085177    0.004994   25.576172   28.800000    3.223828    0.180018 
 216.000000  417.000000    2.090184    0.005007   27.773438   30.600000    2.826562    0.103510 
 217.000000  418.000000    2.095186    0.005003   29.267578   32.400000    3.132422    0.384038 
 218.000000  419.000000    2.100183    0.004997   31.464844   34.200000    2.735156    0.478548 
 219.000000  420.000000    2.105182    0.004999   33.750000   36.000000    2.250000    0.297030 
 220.000000  421.000000    2.110182    0.005000   35.947266   37.800000    1.852734    0.304530 
 221.000000  422.000000    2.115183    0.005001   37.968750   39.600000    1.631250    0.307531 
 222.000000  423.000000    2.120183    0.004999   39.111328   41.400000    2.288672    0.336034 
 223.000000  424.000000    2.125176    0.004993   39.902344   43.200000    3.297656    0.538554 
 224.000000  425.000000    2.130239    0.005063   40.605469   45.000000    4.394531    0.603060 
 225.000000  426.000000    2.135178    0.004939   43.066406   46.800000    3.733594    0.649565 
 226.000000  427.000000    2.140182    0.005005   45.439453   48.600000    3.160547    0.250525 
 227.000000  428.000000    2.145178    0.004995   47.548828   50.400000    2.851172    0.343534 
 228.000000  429.000000    2.150180    0.005002   49.658203   52.200000    2.541797    0.367537 
 229.000000  430.000000    2.155176    0.004996   52.382812   54.000000    1.617187    0.352535 
 230.000000  431.000000    2.160183    0.005007   54.931641   55.800000    0.868359    0.195020 
 231.000000  432.000000    2.165168    0.004985   57.304687   57.600000    0.295313    0.241524 
 232.000000  433.000000    2.170184    0.005015   58.710938   59.400000    0.689063    0.246025 
 233.000000  434.000000    2.175282    0.005098   59.326172   61.200000    1.873828    0.462046 
 234.000000  435.000000    2.180183    0.004902   59.853516   63.000000    3.146484    0.621062 
 235.000000  436.000000    2.185179    0.004995   61.259766   64.800000    3.540234    0.651065 
 236.000000  437.000000    2.190184    0.005006   63.369141   66.600000    3.230859    0.477048 
 237.000000  438.000000    2.195178    0.004994   66.181641   68.400000    2.218359    0.361536 
 238.000000  439.000000    2.200185    0.005007   68.994141   70.200000    1.205859    0.205521 
 239.000000  440.000000    2.205182    0.004997   71.630859   72.000000    0.369141    0.205521 
 240.000000  441.000000    2.210182    0.005000   73.300781   73.800000    0.499219    0.211521 
 241.000000  442.000000    2.215183    0.005001   74.794922   75.600000    0.805078    0.417042 
 242.000000  443.000000    2.220187    0.005004   76.201172   77.400000    1.198828    0.417042 
 243.000000  444.000000    2.225184    0.004996   77.431641   79.200000    1.768359    0.450045 
 244.000000  445.000000    2.230188    0.005004   78.574219   81.000000    2.425781    0.501050 
 245.000000  446.000000    2.235183    0.004995   79.541016   82.800000    3.258984    0.532553 
 246.000000  447.000000    2.240184    0.005001   80.947266   84.600000    3.652734    0.594059 
 247.000000  448.000000    2.245181    0.004997   82.792969   86.400000    3.607031    0.505551 
 248.000000  449.000000    2.250188    0.005007   85.429688   88.200000    2.770313    0.435044 
 249.000000  450.000000    2.255226    0.005038   88.681641   90.000000    1.318359    0.258026 
 250.000000  451.000000    2.260188    0.004961   90.878906   91.800000    0.921094    0.118512 
 251.000000  452.000000    2.265180    0.004992   92.373047   93.600000    1.226953    0.357036 
 252.000000  453.000000    2.270189    0.005009   93.691406   95.400000    1.708594    0.459046 
 253.000000  454.000000    2.275183    0.004995   95.800781   97.200000    1.399219    0.490549 
 254.000000  455.000000    2.280184    0.005001   98.173828   99.000000    0.826172    0.307531 
 255.000000  456.000000    2.285182    0.004998  100.371094  100.800000    0.428906    0.274527 
 256.000000  457.000000    2.290189    0.005007  102.392578  102.600000    0.207422    0.304530 
 257.000000  458.000000    2.295186    0.004997  103.623047  104.400000    0.776953    0.325533 
 258.000000  459.000000    2.300193    0.005007  104.414062  106.200000    1.785937    0.507051 
 259.000000  460.000000    2.305186    0.004992  105.908203  108.000000    2.091797    0.594059 
 260.000000  461.000000    2.310191    0.005005  108.105469  109.800000    1.694531    0.439544 
 261.000000  462.000000    2.315181    0.004990  110.214844  111.600000    1.385156    0.315032 
 262.000000  463.000000    2.320187    0.005005  112.148438  113.400000    1.251562    0.352535 
 263.000000  464.000000    2.325183    0.004996  113.906250  115.200000    1.293750    0.376538 
 264.000000  465.000000    2.330188    0.005005  116.191406  117.000000    0.808594    0.409541 
 265.000000  466.000000    2.335180    0.004992  118.828125  118.800000   -0.028125    0.274527 
 266.000000  467.000000    2.340182    0.005002  121.376953  120.600000   -0.776953    0.202520 
 267.000000  468.000000    2.345181    0.004999  122.871094  122.400000   -0.471094    0.210021 
 268.000000  469.000000    2.350184    0.005003  123.837891  124.200000    0.362109    0.439544 
 269.000000  470.000000    2.355182    0.004998  124.541016  126.000000    1.458984    0.526553 
 270.000000  471.000000    2.360185    0.005003  125.156250  127.800000    2.643750    0.603060 
 271.000000  472.000000    2.365181    0.004996  127.353516  129.600000    2.246484    0.648065 
 272.000000  473.000000    2.370183    0.005002  129.726562  131.400000    1.673438    0.294029 
 273.000000  474.000000    2.375181    0.004997  132.802734  133.200000    0.397266    0.321032 
 274.000000  475.000000    2.380233    0.005053  135.263672  135.000000   -0.263672    0.121512 
 275.000000  476.000000    2.385182    0.004949  137.197266  136.800000   -0.397266    0.271527 
 276.000000  477.000000    2.390184    0.005002  138.955078  138.600000   -0.355078    0.340534 
 277.000000  478.000000    2.395182    0.004998  140.625000  140.400000   -0.225000    0.363036 
 278.000000  479.000000    2.400180    0.004999  142.031250  142.200000    0.168750    0.381038 
 279.000000  480.000000    2.405184    0.005004  143.261719  144.000000    0.738281    0.447045 
 280.000000  481.000000    2.410184    0.005000  144.052734  145.800000    1.747266    0.489049 
 281.000000  482.000000    2.415181    0.004997  144.755859  147.600000    2.844141    0.609061 
 282.000000  483.000000    2.420178    0.004997  145.810547  149.400000    3.589453    0.642064 
 283.000000  484.000000    2.425182    0.005004  147.656250  151.200000    3.543750    0.591059 
 284.000000  485.000000    2.430175    0.004992  150.820312  153.000000    2.179688    0.438044 
 285.000000  486.000000    2.435180    0.005005  154.072266  154.800000    0.727734    0.150015 
 286.000000  487.000000    2.440173    0.004993  156.093750  156.600000    0.506250    0.147015 
 287.000000  488.000000    2.445185    0.005013  157.763672  158.400000    0.636328    0.396040 
 288.000000  489.000000    2.450174    0.004989  159.433594  160.200000    0.766406    0.415542 
 289.000000  490.000000    2.455183    0.005008  161.806641  162.000000    0.193359    0.415542 
 290.000000  491.000000    2.460175    0.004992  164.003906  163.800000   -0.203906    0.247525 
 291.000000  492.000000    2.465182    0.005007  165.937500  165.600000   -0.337500    0.309031 
 292.000000  493.000000    2.470255    0.005073  166.904297  167.400000    0.495703    0.345035 
 293.000000  494.000000    2.475180    0.004926  167.783203  169.200000    1.416797    0.568557 
 294.000000  495.000000    2.480180    0.005000  169.101562  171.000000    1.898438    0.568557 
 295.000000  496.000000    2.485185    0.005006  171.386719  172.800000    1.413281    0.496550 
 296.000000  497.000000    2.490178    0.004993  173.583984  174.600000    1.016016    0.295530 
 297.000000  498.000000    2.495179    0.005000  175.517578  176.400000    0.882422    0.346535 
 298.000000  499.000000    2.500178    0.005000  177.363281  178.200000    0.836719    0.385539 
 299.000000  500.000000    2.505183    0.005005  179.560547  180.000000    0.439453    0.393039 
 300.000000  501.000000    2.510180    0.004997  182.197266  178.200000   -3.997266    0.303030 
 301.000000  502.000000    2.515184    0.005004  184.658203  176.400000   -8.258203   -0.684068 
 302.000000  503.000000    2.520182    0.004998  186.152344  174.600000  -11.552344   -0.577558 
 303.000000  504.000000    2.525182    0.004999  185.449219  172.800000  -12.649219   -0.529553 
 304.000000  505.000000    2.530182    0.005001  183.779297  171.000000  -12.779297   -0.130513 
 305.000000  506.000000    2.535184    0.005002  182.021484  169.200000  -12.821484   -0.036004 
 306.000000  507.000000    2.540178    0.004994  180.439453  167.400000  -13.039453   -0.049505 
 307.000000  508.000000    2.545184    0.005006  179.033203  165.600000  -13.433203   -0.099010 
 308.000000  509.000000    2.550179    0.004994  178.505859  163.800000  -14.705859   -0.147015 
 309.000000  510.000000    2.555188    0.005010  178.681641  162.000000  -16.681641   -0.375038 
 310.000000  511.000000    2.560180    0.004992  178.769531  160.200000  -18.569531   -0.552055 
 311.000000  512.000000    2.565189    0.005009  178.769531  158.400000  -20.369531   -0.573057 
 312.000000  513.000000    2.570181    0.004992  178.857422  156.600000  -22.257422   -0.628563 
 313.000000  514.000000    2.575185    0.005004  178.242188  154.800000  -23.442187   -0.717072 
 314.000000  515.000000    2.580183    0.004998  177.714844  153.000000  -24.714844   -0.609061 
