       step     cputime cputimediff       angle         ref       error      ierror      derror       pterm       iterm       dterm           v
  99.000000    0.521926    0.005244  181.494141  172.106595   -9.387546    0.000000    0.000000    0.000000    0.000000    0.000000    0.281090
 100.000000    0.527174    0.005248  181.494141  170.217420  -11.276721    0.000000    0.000000    0.000000    0.000000    0.000000    0.274727
 101.000000    0.532513    0.005339  181.230469  168.295260  -12.935209    0.000000    0.000000    0.000000    0.000000    0.000000    0.297527
 102.000000    0.537763    0.005250  180.966797  166.405155  -14.561642    0.000000    0.000000    0.000000    0.000000    0.000000    0.354796
 103.000000    0.542999    0.005235  180.791016  164.520375  -16.270641    0.000000    0.000000    0.000000    0.000000    0.000000    0.432038
 104.000000    0.548240    0.005241  180.527344  162.633465  -17.893879    0.000000    0.000000    0.000000    0.000000    0.000000    0.467400
 105.000000    0.553481    0.005241  180.087891  160.746795  -19.341096    0.000000    0.000000    0.000000    0.000000    0.000000    0.488240
 106.000000    0.558728    0.005247  179.648438  158.858055  -20.790382    0.000000    0.000000    0.000000    0.000000    0.000000    0.550651
 107.000000    0.564102    0.005374  178.945312  156.923355  -22.021958    0.000000    0.000000    0.000000    0.000000    0.000000    0.550280
 108.000000    0.569336    0.005234  178.154297  155.039115  -23.115182    0.000000    0.000000    0.000000    0.000000    0.000000    0.576818
 109.000000    0.574582    0.005246  177.099609  153.150630  -23.948979    0.000000    0.000000    0.000000    0.000000    0.000000    0.562804
 110.000000    0.579814    0.005232  175.605469  151.267065  -24.338404    0.000000    0.000000    0.000000    0.000000    0.000000    0.503655
 111.000000    0.585061    0.005247  173.671875  149.378010  -24.293865    0.000000    0.000000    0.000000    0.000000    0.000000    0.441286
 112.000000    0.590300    0.005239  170.771484  147.492075  -23.279409    0.000000    0.000000    0.000000    0.000000    0.000000    0.231589
 113.000000    0.595545    0.005245  168.574219  145.603935  -22.970284    0.000000    0.000000    0.000000    0.000000    0.000000    0.431542
 114.000000    0.600786    0.005242  167.519531  143.716920  -23.802611    0.000000    0.000000    0.000000    0.000000    0.000000    0.668853
 115.000000    0.606032    0.005246  166.289062  141.828330  -24.460733    0.000000    0.000000    0.000000    0.000000    0.000000    0.617049
 116.000000    0.611278    0.005246  164.531250  139.939845  -24.591405    0.000000    0.000000    0.000000    0.000000    0.000000    0.540095
 117.000000    0.616525    0.005247  162.685547  138.050850  -24.634697    0.000000    0.000000    0.000000    0.000000    0.000000    0.557633
 118.000000    0.621771    0.005245  160.400391  136.162530  -24.237861    0.000000    0.000000    0.000000    0.000000    0.000000    0.463006
 119.000000    0.627017    0.005247  157.500000  134.273775  -23.226225    0.000000    0.000000    0.000000    0.000000    0.000000    0.335004
 120.000000    0.632262    0.005244  154.775391  132.385860  -22.389531    0.000000    0.000000    0.000000    0.000000    0.000000    0.385412
 121.000000    0.637514    0.005252  153.281250  130.495080  -22.786170    0.000000    0.000000    0.000000    0.000000    0.000000    0.660286
 122.000000    0.642756    0.005242  152.050781  128.607840  -23.442941    0.000000    0.000000    0.000000    0.000000    0.000000    0.689536
 123.000000    0.648054    0.005298  149.677734  126.700440  -22.977294    0.000000    0.000000    0.000000    0.000000    0.000000    0.446517
 124.000000    0.653299    0.005244  146.953125  124.812465  -22.140660    0.000000    0.000000    0.000000    0.000000    0.000000    0.409891
 125.000000    0.658547    0.005249  144.316406  122.922960  -21.393446    0.000000    0.000000    0.000000    0.000000    0.000000    0.423667
 126.000000    0.663792    0.005245  141.767578  121.034760  -20.732818    0.000000    0.000000    0.000000    0.000000    0.000000    0.427780
 127.000000    0.669031    0.005239  139.570312  119.148870  -20.421443    0.000000    0.000000    0.000000    0.000000    0.000000    0.501570
 128.000000    0.674284    0.005253  137.548828  117.257655  -20.291173    0.000000    0.000000    0.000000    0.000000    0.000000    0.530520
 129.000000    0.679516    0.005231  135.703125  115.374375  -20.328750    0.000000    0.000000    0.000000    0.000000    0.000000    0.573416
 130.000000    0.684767    0.005251  133.945312  113.483970  -20.461342    0.000000    0.000000    0.000000    0.000000    0.000000    0.601431
 131.000000    0.690008    0.005241  131.220703  111.597255  -19.623448    0.000000    0.000000    0.000000    0.000000    0.000000    0.374511
 132.000000    0.695256    0.005248  128.496094  109.707975  -18.788119    0.000000    0.000000    0.000000    0.000000    0.000000    0.409867
 133.000000    0.700693    0.005437  125.859375  107.750655  -18.108720    0.000000    0.000000    0.000000    0.000000    0.000000    0.420972
 134.000000    0.705932    0.005239  123.574219  105.864660  -17.709559    0.000000    0.000000    0.000000    0.000000    0.000000    0.473728
 135.000000    0.711179    0.005248  121.728516  103.975470  -17.753046    0.000000    0.000000    0.000000    0.000000    0.000000    0.566882
 136.000000    0.716416    0.005237  120.410156  102.090240  -18.319916    0.000000    0.000000    0.000000    0.000000    0.000000    0.687003
 137.000000    0.721656    0.005240  117.685547  100.203735  -17.481812    0.000000    0.000000    0.000000    0.000000    0.000000    0.346457
 138.000000    0.726902    0.005246  114.785156   98.315220  -16.469936    0.000000    0.000000    0.000000    0.000000    0.000000    0.363686
 139.000000    0.732142    0.005240  112.500000   96.428790  -16.071210    0.000000    0.000000    0.000000    0.000000    0.000000    0.483378
 140.000000    0.737378    0.005236  111.357422   94.543950  -16.813472    0.000000    0.000000    0.000000    0.000000    0.000000    0.731535
 141.000000    0.742623    0.005245  109.775391   92.655720  -17.119671    0.000000    0.000000    0.000000    0.000000    0.000000    0.604840
 142.000000    0.747859    0.005236  106.875000   90.770895  -16.104105    0.000000    0.000000    0.000000    0.000000    0.000000    0.332119
 143.000000    0.753105    0.005246  104.150391   88.882290  -15.268101    0.000000    0.000000    0.000000    0.000000    0.000000    0.412803
 144.000000    0.758352    0.005247  101.601562   86.993370  -14.608193    0.000000    0.000000    0.000000    0.000000    0.000000    0.415907
 145.000000    0.763595    0.005243   99.316406   85.105920  -14.210486    0.000000    0.000000    0.000000    0.000000    0.000000    0.464543
 146.000000    0.768841    0.005246   97.207031   83.217225  -13.989806    0.000000    0.000000    0.000000    0.000000    0.000000    0.491096
 147.000000    0.774176    0.005335   95.097656   81.296595  -13.801061    0.000000    0.000000    0.000000    0.000000    0.000000    0.493621
 148.000000    0.779416    0.005240   92.460938   79.410255  -13.050682    0.000000    0.000000    0.000000    0.000000    0.000000    0.356862
 149.000000    0.784729    0.005313   89.912109   77.497590  -12.414519    0.000000    0.000000    0.000000    0.000000    0.000000    0.397504
 150.000000    0.789971    0.005242   88.330078   75.610455  -12.719623    0.000000    0.000000    0.000000    0.000000    0.000000    0.603807
 151.000000    0.795224    0.005253   87.187500   73.719360  -13.468140    0.000000    0.000000    0.000000    0.000000    0.000000    0.684210
 152.000000    0.800465    0.005241   84.726562   71.832570  -12.893992    0.000000    0.000000    0.000000    0.000000    0.000000    0.376845
 153.000000    0.805718    0.005253   82.001953   69.941400  -12.060553    0.000000    0.000000    0.000000    0.000000    0.000000    0.372129
 154.000000    0.810958    0.005240   79.541016   68.054955  -11.486061    0.000000    0.000000    0.000000    0.000000    0.000000    0.413640
 155.000000    0.816210    0.005252   77.343750   66.164415  -11.179335    0.000000    0.000000    0.000000    0.000000    0.000000    0.455787
 156.000000    0.821450    0.005240   75.234375   64.278180  -10.956195    0.000000    0.000000    0.000000    0.000000    0.000000    0.462301
 157.000000    0.826701    0.005251   73.388672   62.387805  -11.000867    0.000000    0.000000    0.000000    0.000000    0.000000    0.525465
 158.000000    0.831941    0.005240   71.630859   60.501300  -11.129559    0.000000    0.000000    0.000000    0.000000    0.000000    0.540183
 159.000000    0.837191    0.005250   69.785156   58.611285  -11.173871    0.000000    0.000000    0.000000    0.000000    0.000000    0.528073
 160.000000    0.842434    0.005243   67.236328   56.723850  -10.512478    0.000000    0.000000    0.000000    0.000000    0.000000    0.366310
 161.000000    0.847684    0.005251   64.599609   54.833640   -9.765969    0.000000    0.000000    0.000000    0.000000    0.000000    0.365458
 162.000000    0.852927    0.005242   62.226562   52.946460   -9.280103    0.000000    0.000000    0.000000    0.000000    0.000000    0.408230
 163.000000    0.858271    0.005345   59.941406   51.022320   -8.919086    0.000000    0.000000    0.000000    0.000000    0.000000    0.416802
 164.000000    0.863520    0.005248   58.447266   49.132860   -9.314406    0.000000    0.000000    0.000000    0.000000    0.000000    0.593148
 165.000000    0.868756    0.005236   57.304688   47.247810  -10.056877    0.000000    0.000000    0.000000    0.000000    0.000000    0.658049
 166.000000    0.874001    0.005245   55.107422   45.359460   -9.747962    0.000000    0.000000    0.000000    0.000000    0.000000    0.418585
 167.000000    0.879243    0.005241   51.679688   43.472595   -8.207093    0.000000    0.000000    0.000000    0.000000    0.000000    0.166572
 168.000000    0.884495    0.005252   49.658203   41.581800   -8.076403    0.000000    0.000000    0.000000    0.000000    0.000000    0.520259
 169.000000    0.889727    0.005232   48.339844   39.698205   -8.641639    0.000000    0.000000    0.000000    0.000000    0.000000    0.608858
 170.000000    0.894976    0.005249   47.197266   37.808490   -9.388776    0.000000    0.000000    0.000000    0.000000    0.000000    0.659613
 171.000000    0.900211    0.005235   45.966797   35.923995  -10.042802    0.000000    0.000000    0.000000    0.000000    0.000000    0.658898
 172.000000    0.905461    0.005250   43.066406   34.033980   -9.032426    0.000000    0.000000    0.000000    0.000000    0.000000    0.280733
 173.000000    0.910705    0.005244   40.341797   32.146020   -8.195777    0.000000    0.000000    0.000000    0.000000    0.000000    0.380283
 174.000000    0.915956    0.005250   37.880859   30.255945   -7.624914    0.000000    0.000000    0.000000    0.000000    0.000000    0.396370
 175.000000    0.921200    0.005245   35.595703   28.367850   -7.227853    0.000000    0.000000    0.000000    0.000000    0.000000    0.418979
 176.000000    0.926453    0.005253   33.574219   26.476815   -7.097404    0.000000    0.000000    0.000000    0.000000    0.000000    0.469127
 177.000000    0.931696    0.005242   31.640625   24.589575   -7.051050    0.000000    0.000000    0.000000    0.000000    0.000000    0.477812
 178.000000    0.936942    0.005246   29.794922   22.700940   -7.093982    0.000000    0.000000    0.000000    0.000000    0.000000    0.500614
 179.000000    0.942186    0.005245   27.421875   20.812890   -6.608985    0.000000    0.000000    0.000000    0.000000    0.000000    0.371666
 180.000000    0.947440    0.005254   25.312500   18.921570   -6.390930    0.000000    0.000000    0.000000    0.000000    0.000000    0.453752
 181.000000    0.952732    0.005292   23.378906   17.016510   -6.362396    0.000000    0.000000    0.000000    0.000000    0.000000    0.477136
 182.000000    0.957984    0.005252   21.621094   15.125790   -6.495304    0.000000    0.000000    0.000000    0.000000    0.000000    0.514454
 183.000000    0.963230    0.005246   20.126953   13.237335   -6.889618    0.000000    0.000000    0.000000    0.000000    0.000000    0.579216
 184.000000    0.968479    0.005249   18.544922   11.347590   -7.197332    0.000000    0.000000    0.000000    0.000000    0.000000    0.561983
 185.000000    0.973727    0.005248   16.523438    9.458340   -7.065097    0.000000    0.000000    0.000000    0.000000    0.000000    0.474038
 186.000000    0.979032    0.005306   14.062500    7.548360   -6.514140    0.000000    0.000000    0.000000    0.000000    0.000000    0.391356
 187.000000    0.984278    0.005246   11.337891    5.659770   -5.678121    0.000000    0.000000    0.000000    0.000000    0.000000    0.324291
 188.000000    0.989508    0.005230    8.789062    3.777075   -5.011987    0.000000    0.000000    0.000000    0.000000    0.000000    0.354249
 189.000000    0.994753    0.005245    6.503906    1.888890   -4.615016    0.000000    0.000000    0.000000    0.000000    0.000000    0.391786
 190.000000    0.999986    0.005233    4.921875    0.004965   -4.916910    0.000000    0.000000    0.000000    0.000000    0.000000    0.543041
 191.000000    1.005236    0.005249    4.130859   -1.884810   -6.015669    0.000000    0.000000    0.000000    0.000000    0.000000    0.718065
 192.000000    1.010467    0.005232    2.724609   -3.768165   -6.492774    0.000000    0.000000    0.000000    0.000000    0.000000    0.569147
 193.000000    1.015718    0.005250   -0.087891   -5.658300   -5.570409    0.000000    0.000000    0.000000    0.000000    0.000000    0.281966
 194.000000    1.021080    0.005363   -2.724609   -7.588935   -4.864326    0.000000    0.000000    0.000000    0.000000    0.000000    0.371668
 195.000000    1.026334    0.005254   -5.097656   -9.480405   -4.382749    0.000000    0.000000    0.000000    0.000000    0.000000    0.382616
 196.000000    1.031577    0.005242   -6.855469  -11.367555   -4.512086    0.000000    0.000000    0.000000    0.000000    0.000000    0.515159
 197.000000    1.036827    0.005250   -7.998047  -13.257690   -5.259643    0.000000    0.000000    0.000000    0.000000    0.000000    0.643914
 198.000000    1.042060    0.005233  -10.546875  -15.141450   -4.594575    0.000000    0.000000    0.000000    0.000000    0.000000    0.297674
 199.000000    1.047316    0.005257  -13.447266  -17.033835   -3.586569    0.000000    0.000000    0.000000    0.000000    0.000000    0.272672
 200.000000    1.052550    0.005234  -15.117188  -18.918150   -3.800963    0.000000    0.000000    0.000000    0.000000    0.000000    0.543833
 201.000000    1.057802    0.005251  -15.908203  -20.808570   -4.900367    0.000000    0.000000    0.000000    0.000000    0.000000    0.708408
 202.000000    1.063044    0.005243  -16.962891  -22.695975   -5.733084    0.000000    0.000000    0.000000    0.000000    0.000000    0.648542
 203.000000    1.068294    0.005250  -19.072266  -24.585840   -5.513574    0.000000    0.000000    0.000000    0.000000    0.000000    0.438684
 204.000000    1.073537    0.005243  -22.236328  -26.473200   -4.236872    0.000000    0.000000    0.000000    0.000000    0.000000    0.223284
 205.000000    1.078789    0.005253  -25.048828  -28.364100   -3.315272    0.000000    0.000000    0.000000    0.000000    0.000000    0.316165
 206.000000    1.084111    0.005322  -26.367188  -30.279900   -3.912712    0.000000    0.000000    0.000000    0.000000    0.000000    0.635690
 207.000000    1.089401    0.005290  -27.597656  -32.184270   -4.586614    0.000000    0.000000    0.000000    0.000000    0.000000    0.604454
 208.000000    1.094649    0.005248  -29.707031  -34.073715   -4.366684    0.000000    0.000000    0.000000    0.000000    0.000000    0.420147
 209.000000    1.099903    0.005254  -32.783203  -35.965155   -3.181952    0.000000    0.000000    0.000000    0.000000    0.000000    0.220712
 210.000000    1.105152    0.005248  -35.332031  -37.854600   -2.522569    0.000000    0.000000    0.000000    0.000000    0.000000    0.354471
 211.000000    1.110394    0.005242  -36.562500  -39.741720   -3.179220    0.000000    0.000000    0.000000    0.000000    0.000000    0.623766
 212.000000    1.115641    0.005248  -37.792969  -41.630835   -3.837866    0.000000    0.000000    0.000000    0.000000    0.000000    0.587732
 213.000000    1.120882    0.005241  -38.759766  -43.517475   -4.757709    0.000000    0.000000    0.000000    0.000000    0.000000    0.687576
 214.000000    1.126129    0.005247  -41.044922  -45.406335   -4.361413    0.000000    0.000000    0.000000    0.000000    0.000000    0.377965
 215.000000    1.131369    0.005241  -43.505859  -47.292960   -3.787101    0.000000    0.000000    0.000000    0.000000    0.000000    0.394836
 216.000000    1.136616    0.005247  -45.791016  -49.181805   -3.390789    0.000000    0.000000    0.000000    0.000000    0.000000    0.415654
 217.000000    1.141856    0.005240  -47.812500  -51.068160   -3.255660    0.000000    0.000000    0.000000    0.000000    0.000000    0.462404
 218.000000    1.147101    0.005246  -49.746094  -52.956540   -3.210446    0.000000    0.000000    0.000000    0.000000    0.000000    0.470629
 219.000000    1.152340    0.005238  -51.416016  -54.842340   -3.426324    0.000000    0.000000    0.000000    0.000000    0.000000    0.533326
 220.000000    1.157587    0.005247  -53.525391  -56.731245   -3.205854    0.000000    0.000000    0.000000    0.000000    0.000000    0.421614
 221.000000    1.162827    0.005240  -56.074219  -58.617660   -2.543441    0.000000    0.000000    0.000000    0.000000    0.000000    0.332970
 222.000000    1.168076    0.005249  -58.359375  -60.507375   -2.148000    0.000000    0.000000    0.000000    0.000000    0.000000    0.396312
