   step_cpu      sn_cpu cputime_cpu cputimediff_cpu   angle_cpu     ref_cpu   error_cpu       v_cpu 
 116.000000  316.000000    1.590185    0.005004 -162.333984 -151.200000   11.133984    0.397540 
 117.000000  317.000000    1.595179    0.004993 -159.433594 -149.400000   10.033594    0.606061 
 118.000000  318.000000    1.600184    0.005006 -156.621094 -147.600000    9.021094    0.432043 
 119.000000  319.000000    1.605182    0.004998 -154.511719 -145.800000    8.711719    0.270027 
 120.000000  320.000000    1.610180    0.004997 -152.666016 -144.000000    8.666016    0.421542 
 121.000000  321.000000    1.615180    0.005001 -151.083984 -142.200000    8.883984    0.400540 
 122.000000  322.000000    1.620179    0.004999 -149.589844 -140.400000    9.189844    0.444044 
 123.000000  323.000000    1.625185    0.005006 -147.216797 -138.600000    8.616797    0.471047 
 124.000000  324.000000    1.630227    0.005042 -144.931641 -136.800000    8.131641    0.481548 
 125.000000  325.000000    1.635183    0.004956 -142.910156 -135.000000    7.910156    0.298530 
 126.000000  326.000000    1.640183    0.005001 -141.416016 -133.200000    8.216016    0.471047 
 127.000000  327.000000    1.645182    0.004999 -140.009766 -131.400000    8.609766    0.367537 
 128.000000  328.000000    1.650182    0.005000 -137.285156 -129.600000    7.685156    0.553555 
 129.000000  329.000000    1.655183    0.005000 -134.736328 -127.800000    6.936328    0.436544 
 130.000000  330.000000    1.660181    0.004999 -133.154297 -126.000000    7.154297    0.258026 
 131.000000  331.000000    1.665183    0.005001 -131.835938 -124.200000    7.635938    0.444044 
 132.000000  332.000000    1.670178    0.004995 -130.517578 -122.400000    8.117578    0.466547 
 133.000000  333.000000    1.675229    0.005051 -129.375000 -120.600000    8.775000    0.493549 
 134.000000  334.000000    1.680178    0.004949 -127.089844 -118.800000    8.289844    0.504050 
 135.000000  335.000000    1.685180    0.005003 -125.068359 -117.000000    8.068359    0.570057 
 136.000000  336.000000    1.690180    0.005000 -123.134766 -115.200000    7.934766    0.297030 
 137.000000  337.000000    1.695183    0.005003 -121.376953 -113.400000    7.976953    0.595560 
 138.000000  338.000000    1.700174    0.004991 -118.740234 -111.600000    7.140234    0.360036 
 139.000000  339.000000    1.705184    0.005010 -116.279297 -109.800000    6.479297    0.582058 
 140.000000  340.000000    1.710177    0.004993 -113.730469 -108.000000    5.730469    0.216022 
 141.000000  341.000000    1.715185    0.005009 -111.005859 -106.200000    4.805859    0.534053 
 142.000000  342.000000    1.720175    0.004990 -108.896484 -104.400000    4.496484    0.225023 
 143.000000  343.000000    1.725183    0.005008 -107.490234 -102.600000    4.890234    0.394539 
 144.000000  344.000000    1.730174    0.004991 -106.083984 -100.800000    5.283984    0.363036 
 145.000000  345.000000    1.735184    0.005010 -103.886719  -99.000000    4.886719    0.507051 
 146.000000  346.000000    1.740177    0.004993 -101.865234  -97.200000    4.665234    0.400540 
 147.000000  347.000000    1.745183    0.005006 -100.458984  -95.400000    5.058984    0.334533 
 148.000000  348.000000    1.750171    0.004988  -99.492188  -93.600000    5.892187    0.438044 
 149.000000  349.000000    1.755228    0.005058  -97.470703  -91.800000    5.670703    0.475548 
 150.000000  350.000000    1.760168    0.004940  -95.009766  -90.000000    5.009766    0.550555 
 151.000000  351.000000    1.765180    0.005011  -92.724609  -88.200000    4.524609    0.292529 
 152.000000  352.000000    1.770168    0.004988  -90.615234  -86.400000    4.215234    0.429043 
 153.000000  353.000000    1.775181    0.005013  -88.593750  -84.600000    3.993750    0.340534 
 154.000000  354.000000    1.780170    0.004988  -86.748047  -82.800000    3.948047    0.417042 
 155.000000  355.000000    1.785182    0.005012  -84.814453  -81.000000    3.814453    0.360036 
 156.000000  356.000000    1.790277    0.005095  -82.353516  -79.200000    3.153516    0.433543 
 157.000000  357.000000    1.795183    0.004906  -80.156250  -77.400000    2.756250    0.352535 
 158.000000  358.000000    1.800224    0.005042  -78.310547  -75.600000    2.710547    0.297030 
 159.000000  359.000000    1.805183    0.004959  -76.992188  -73.800000    3.192187    0.387039 
 160.000000  360.000000    1.810180    0.004997  -75.498047  -72.000000    3.498047    0.363036 
 161.000000  361.000000    1.815182    0.005002  -72.949219  -70.200000    2.749219    0.490549 
 162.000000  362.000000    1.820186    0.005003  -70.751953  -68.400000    2.351953    0.363036 
 163.000000  363.000000    1.825183    0.004997  -69.345703  -66.600000    2.745703    0.253525 
 164.000000  364.000000    1.830177    0.004994  -68.115234  -64.800000    3.315234    0.418542 
 165.000000  365.000000    1.835227    0.005049  -67.060547  -63.000000    4.060547    0.429043 
 166.000000  366.000000    1.840181    0.004955  -66.357422  -61.200000    5.157422    0.457546 
 167.000000  367.000000    1.845181    0.005000  -65.039062  -59.400000    5.639062    0.508551 
 168.000000  368.000000    1.850182    0.005001  -63.017578  -57.600000    5.417578    0.586559 
 169.000000  369.000000    1.855185    0.005003  -60.908203  -55.800000    5.108203    0.439544 
 170.000000  370.000000    1.860184    0.004999  -58.886719  -54.000000    4.886719    0.451545 
 171.000000  371.000000    1.865186    0.005002  -56.953125  -52.200000    4.753125    0.438044 
 172.000000  372.000000    1.870179    0.004993  -54.140625  -50.400000    3.740625    0.454545 
 173.000000  373.000000    1.875184    0.005005  -51.416016  -48.600000    2.816016    0.451545 
 174.000000  374.000000    1.880175    0.004991  -48.955078  -46.800000    2.155078    0.249025 
 175.000000  375.000000    1.885187    0.005012  -46.582031  -45.000000    1.582031    0.408041 
 176.000000  376.000000    1.890178    0.004991  -44.384766  -43.200000    1.184766    0.286529 
 177.000000  377.000000    1.895185    0.005007  -42.802734  -41.400000    1.402734    0.358536 
 178.000000  378.000000    1.900181    0.004996  -41.396484  -39.600000    1.796484    0.312031 
 179.000000  379.000000    1.905180    0.004999  -40.166016  -37.800000    2.366016    0.459046 
 180.000000  380.000000    1.910187    0.005006  -38.759766  -36.000000    2.759766    0.376538 
 181.000000  381.000000    1.915181    0.004994  -37.441406  -34.200000    3.241406    0.501050 
 182.000000  382.000000    1.920183    0.005002  -36.298828  -32.400000    3.898828    0.391539 
 183.000000  383.000000    1.925227    0.005044  -34.013672  -30.600000    3.413672    0.528053 
 184.000000  384.000000    1.930185    0.004958  -31.464844  -28.800000    2.664844    0.487549 
 185.000000  385.000000    1.935183    0.004998  -29.003906  -27.000000    2.003906    0.294029 
 186.000000  386.000000    1.940182    0.005000  -26.630859  -25.200000    1.430859    0.406541 
 187.000000  387.000000    1.945185    0.005003  -24.433594  -23.400000    1.033594    0.301530 
 188.000000  388.000000    1.950182    0.004997  -22.412109  -21.600000    0.812109    0.364536 
 189.000000  389.000000    1.955179    0.004997  -20.566406  -19.800000    0.766406    0.324032 
 190.000000  390.000000    1.960179    0.005001  -18.808594  -18.000000    0.808594    0.367537 
 191.000000  391.000000    1.965180    0.005001  -17.226562  -16.200000    1.026563    0.357036 
 192.000000  392.000000    1.970181    0.005001  -15.820312  -14.400000    1.420312    0.378038 
 193.000000  393.000000    1.975182    0.005002  -14.501953  -12.600000    1.901953    0.402040 
 194.000000  394.000000    1.980184    0.005001  -13.359375  -10.800000    2.559375    0.429043 
 195.000000  395.000000    1.985180    0.004996  -11.865234   -9.000000    2.865234    0.445545 
 196.000000  396.000000    1.990180    0.005000   -9.052734   -7.200000    1.852734    0.498050 
 197.000000  397.000000    1.995173    0.004993   -6.503906   -5.400000    1.103906    0.409541 
 198.000000  398.000000    2.000182    0.005010   -5.097656   -3.600000    1.497656    0.214521 
 199.000000  399.000000    2.005169    0.004986   -3.867187   -1.800000    2.067188    0.420042 
 200.000000  400.000000    2.010182    0.005013   -2.724609    0.000000    2.724609    0.459046 
 201.000000  401.000000    2.015180    0.004998   -1.669922    1.800000    3.469922    0.451545 
 202.000000  402.000000    2.020186    0.005006    0.351562    3.600000    3.248438    0.513051 
 203.000000  403.000000    2.025177    0.004991    2.460938    5.400000    2.939063    0.519052 
 204.000000  404.000000    2.030183    0.005006    4.570312    7.200000    2.629688    0.337534 
 205.000000  405.000000    2.035177    0.004994    6.591797    9.000000    2.408203    0.487549 
 206.000000  406.000000    2.040184    0.005007    8.613281   10.800000    2.186719    0.352535 
 207.000000  407.000000    2.045172    0.004988   11.425781   12.600000    1.174219    0.463546 
 208.000000  408.000000    2.050237    0.005065   13.974609   14.400000    0.425391    0.364536 
 209.000000  409.000000    2.055169    0.004931   16.435547   16.200000   -0.235547    0.252025 
 210.000000  410.000000    2.060185    0.005016   18.369141   18.000000   -0.369141    0.376538 
 211.000000  411.000000    2.065158    0.004973   19.775391   19.800000    0.024609    0.243024 
 212.000000  412.000000    2.070182    0.005024   21.005859   21.600000    0.594141    0.429043 
 213.000000  413.000000    2.075169    0.004987   22.060547   23.400000    1.339453    0.376538 
 214.000000  414.000000    2.080183    0.005013   23.994141   25.200000    1.205859    0.462046 
 215.000000  415.000000    2.085205    0.005022   25.839844   27.000000    1.160156    0.465047 
 216.000000  416.000000    2.090181    0.004977   27.509766   28.800000    1.290234    0.298530 
 217.000000  417.000000    2.095178    0.004996   29.091797   30.600000    1.508203    0.477048 
 218.000000  418.000000    2.100182    0.005005   30.585937   32.400000    1.814062    0.366037 
 219.000000  419.000000    2.105178    0.004995   32.167969   34.200000    2.032031    0.475548 
 220.000000  420.000000    2.110182    0.005004   34.716797   36.000000    1.283203    0.421542 
 221.000000  421.000000    2.115178    0.004996   37.089844   37.800000    0.710156    0.459046 
 222.000000  422.000000    2.120183    0.005005   39.375000   39.600000    0.225000    0.229523 
 223.000000  423.000000    2.125180    0.004997   41.396484   41.400000    0.003516    0.444044 
 224.000000  424.000000    2.130230    0.005050   43.066406   43.200000    0.133594    0.253525 
 225.000000  425.000000    2.135179    0.004948   44.560547   45.000000    0.439453    0.433543 
 226.000000  426.000000    2.140187    0.005009   45.966797   46.800000    0.833203    0.352535 
 227.000000  427.000000    2.145181    0.004994   47.373047   48.600000    1.226953    0.450045 
 228.000000  428.000000    2.150183    0.005002   48.867188   50.400000    1.532813    0.408041 
 229.000000  429.000000    2.155180    0.004997   50.185547   52.200000    2.014453    0.459046 
 230.000000  430.000000    2.160184    0.005004   52.382812   54.000000    1.617187    0.423042 
 231.000000  431.000000    2.165180    0.004996   54.667969   55.800000    1.132031    0.511551 
 232.000000  432.000000    2.170184    0.005004   56.777344   57.600000    0.822656    0.265527 
 233.000000  433.000000    2.175185    0.005000   58.710938   59.400000    0.689063    0.451545 
 234.000000  434.000000    2.180184    0.004999   60.468750   61.200000    0.731250    0.318032 
 235.000000  435.000000    2.185179    0.004995   62.138672   63.000000    0.861328    0.438044 
 236.000000  436.000000    2.190184    0.005005   63.632812   64.800000    1.167188    0.373537 
 237.000000  437.000000    2.195180    0.004996   65.302734   66.600000    1.297266    0.439544 
 238.000000  438.000000    2.200179    0.004999   68.027344   68.400000    0.372656    0.435044 
 239.000000  439.000000    2.205185    0.005006   70.224609   70.200000   -0.024609    0.409541 
 240.000000  440.000000    2.210181    0.004996   71.279297   72.000000    0.720703    0.207021 
 241.000000  441.000000    2.215184    0.005002   72.158203   73.800000    1.641797    0.472547 
 242.000000  442.000000    2.220182    0.004999   74.794922   75.600000    0.805078    0.475548 
 243.000000  443.000000    2.225197    0.005015   77.255859   77.400000    0.144141    0.514551 
 244.000000  444.000000    2.230191    0.004994   79.541016   79.200000   -0.341016    0.141014 
 245.000000  445.000000    2.235183    0.004992   81.738281   81.000000   -0.738281    0.492049 
 246.000000  446.000000    2.240178    0.004996   83.759766   82.800000   -0.959766    0.204020 
 247.000000  447.000000    2.245183    0.005004   85.078125   84.600000   -0.478125    0.415542 
 248.000000  448.000000    2.250180    0.004998   86.308594   86.400000    0.091406    0.268527 
 249.000000  449.000000    2.255227    0.005047   87.363281   88.200000    0.836719    0.520552 
 250.000000  450.000000    2.260182    0.004955   89.033203   90.000000    0.966797    0.346535 
 251.000000  451.000000    2.265181    0.004999   90.615234   91.800000    1.184766    0.553555 
 252.000000  452.000000    2.270177    0.004996   92.021484   93.600000    1.578516    0.289529 
 253.000000  453.000000    2.275181    0.005004   93.251953   95.400000    2.148047    0.546055 
 254.000000  454.000000    2.280180    0.004999   95.625000   97.200000    1.575000    0.393039 
 255.000000  455.000000    2.285179    0.004999   98.085938   99.000000    0.914062    0.568557 
 256.000000  456.000000    2.290169    0.004990  100.371094  100.800000    0.428906    0.202520 
 257.000000  457.000000    2.295181    0.005012  102.480469  102.600000    0.119531    0.480048 
 258.000000  458.000000    2.300184    0.005003  104.414062  104.400000   -0.014062    0.265527 
 259.000000  459.000000    2.305185    0.005001  106.347656  106.200000   -0.147656    0.438044 
 260.000000  460.000000    2.310177    0.004992  108.105469  108.000000   -0.105469    0.324032 
 261.000000  461.000000    2.315181    0.005004  110.478516  109.800000   -0.678516    0.397540 
 262.000000  462.000000    2.320177    0.004996  112.851562  111.600000   -1.251562    0.375038 
 263.000000  463.000000    2.325181    0.005004  114.169922  113.400000   -0.769922    0.247525 
 264.000000  464.000000    2.330182    0.005001  115.136719  115.200000    0.063281    0.340534 
 265.000000  465.000000    2.335179    0.004997  116.455078  117.000000    0.544922    0.469547 
 266.000000  466.000000    2.340172    0.004993  118.916016  118.800000   -0.116016    0.435044 
 267.000000  467.000000    2.345183    0.005010  121.113281  120.600000   -0.513281    0.423042 
 268.000000  468.000000    2.350171    0.004988  123.222656  122.400000   -0.822656    0.216022 
 269.000000  469.000000    2.355180    0.005008  124.541016  124.200000   -0.341016    0.441044 
 270.000000  470.000000    2.360169    0.004989  125.507812  126.000000    0.492188    0.246025 
 271.000000  471.000000    2.365180    0.005011  126.386719  127.800000    1.413281    0.558056 
 272.000000  472.000000    2.370168    0.004988  127.177734  129.600000    2.422266    0.393039 
 273.000000  473.000000    2.375183    0.005015  128.935547  131.400000    2.464453    0.577558 
 274.000000  474.000000    2.380170    0.004987  131.044922  133.200000    2.155078    0.505551 
 275.000000  475.000000    2.385180    0.005010  133.066406  135.000000    1.933594    0.396040 
 276.000000  476.000000    2.390279    0.005099  134.824219  136.800000    1.975781    0.444044 
 277.000000  477.000000    2.395178    0.004899  137.285156  138.600000    1.314844    0.417042 
 278.000000  478.000000    2.400177    0.004999  140.097656  140.400000    0.302344    0.483048 
 279.000000  479.000000    2.405179    0.005002  142.822266  142.200000   -0.622266    0.268527 
 280.000000  480.000000    2.410176    0.004997  145.371094  144.000000   -1.371094    0.349535 
 281.000000  481.000000    2.415184    0.005008  147.128906  145.800000   -1.328906    0.259526 
 282.000000  482.000000    2.420166    0.004982  148.535156  147.600000   -0.935156    0.312031 
 283.000000  483.000000    2.425185    0.005019  149.765625  149.400000   -0.365625    0.403540 
 284.000000  484.000000    2.430177    0.004992  150.996094  151.200000    0.203906    0.384038 
 285.000000  485.000000    2.435180    0.005003  153.105469  153.000000   -0.105469    0.451545 
 286.000000  486.000000    2.440179    0.004999  154.951172  154.800000   -0.151172    0.424542 
 287.000000  487.000000    2.445181    0.005002  156.708984  156.600000   -0.108984    0.279028 
 288.000000  488.000000    2.450179    0.004998  157.675781  158.400000    0.724219    0.468047 
 289.000000  489.000000    2.455182    0.005003  158.818359  160.200000    1.381641    0.322532 
 290.000000  490.000000    2.460185    0.005003  161.630859  162.000000    0.369141    0.616562 
 291.000000  491.000000    2.465183    0.004998  164.267578  163.800000   -0.467578    0.364536 
 292.000000  492.000000    2.470175    0.004992  166.640625  165.600000   -1.040625    0.231023 
 293.000000  493.000000    2.475379    0.005203  168.134766  167.400000   -0.734766    0.382538 
 294.000000  494.000000    2.480199    0.004820  169.541016  169.200000   -0.341016    0.258026 
 295.000000  495.000000    2.485189    0.004990  170.771484  171.000000    0.228516    0.514551 
 296.000000  496.000000    2.490175    0.004987  172.441406  172.800000    0.358594    0.319532 
 297.000000  497.000000    2.495178    0.005003  174.726562  174.600000   -0.126563    0.534053 
 298.000000  498.000000    2.500187    0.005009  176.923828  176.400000   -0.523828    0.294029 
 299.000000  499.000000    2.505254    0.005068  178.593750  178.200000   -0.393750    0.366037 
 300.000000  500.000000    2.510174    0.004920  179.648438  180.000000    0.351562    0.324032 
 301.000000  501.000000    2.515187    0.005012  181.230469  178.200000   -3.030469    0.445545 
 302.000000  502.000000    2.520184    0.004997  184.042969  176.400000   -7.642969   -0.406541 
 303.000000  503.000000    2.525186    0.005001  185.712891  174.600000  -11.112891   -0.460546 
 304.000000  504.000000    2.530183    0.004997  185.712891  172.800000  -12.912891   -0.760576 
 305.000000  505.000000    2.535187    0.005004  184.394531  171.000000  -13.394531   -0.508551 
 306.000000  506.000000    2.540182    0.004995  182.373047  169.200000  -13.173047   -0.573057 
 307.000000  507.000000    2.545181    0.005000  180.175781  167.400000  -12.775781   -0.390039 
 308.000000  508.000000    2.550188    0.005007  178.154297  165.600000  -12.554297   -0.450045 
 309.000000  509.000000    2.555182    0.004993  176.220703  163.800000  -12.420703   -0.384038 
 310.000000  510.000000    2.560182    0.005001  174.023438  162.000000  -12.023438   -0.468047 
 311.000000  511.000000    2.565180    0.004998  171.650391  160.200000  -11.450391   -0.415542 
 312.000000  512.000000    2.570182    0.005002  169.277344  158.400000  -10.877344   -0.399040 
 313.000000  513.000000    2.575183    0.005001  166.992188  156.600000  -10.392187   -0.372037 
