       step     cputime cputimediff       angle         ref       error      ierror      derror       pterm       iterm       dterm           v
   0.000000    0.000015    0.000001    0.000000    0.005535    0.005535    0.000000    0.000000   -0.000459   -0.000000   -0.000000   -0.000459
   1.000000    0.005410    0.005395    0.000000    1.947645    1.947645    0.010507  360.000000   -0.161360   -0.000587   -0.232200   -0.394148
   2.000000    0.010714    0.005304    0.000000    3.856965    3.856965    0.030963  360.000000   -0.319546   -0.001731   -0.232200   -0.553477
   3.000000    0.016016    0.005302    0.615234    5.765610    5.150376    0.058269  243.957278   -0.426703   -0.003258   -0.157352   -0.587314
   4.000000    0.021193    0.005178    1.933594    7.629585    5.695991    0.087762  105.377805   -0.471907   -0.004906   -0.067969   -0.544782
   5.000000    0.026323    0.005130    3.339844    9.476430    6.136586    0.119243   85.883872   -0.508410   -0.006667   -0.055395   -0.570472
   6.000000    0.031441    0.005118    4.658203   11.318910    6.660707    0.153332  102.407312   -0.551833   -0.008572   -0.066053   -0.626458
   7.000000    0.036558    0.005117    5.712891   13.160925    7.448034    0.191442  153.873815   -0.617062   -0.010703   -0.099249   -0.727014
   8.000000    0.041671    0.005112    6.679688   15.001425    8.321738    0.233987  170.895477   -0.689448   -0.013081   -0.110228   -0.812757
   9.000000    0.046788    0.005117    8.349609   16.843620    8.494011    0.277452   33.665493   -0.703720   -0.015512   -0.021714   -0.740946
  10.000000    0.051901    0.005113   10.898438   18.684465    7.786028    0.317266 -138.454886   -0.645065   -0.017737    0.089303   -0.573499
  11.000000    0.057018    0.005116   13.798828   20.526390    6.727562    0.351687 -206.874706   -0.557372   -0.019662    0.133434   -0.443599
  12.000000    0.062130    0.005112   16.523438   22.366800    5.843363    0.381560 -172.956991   -0.484117   -0.021332    0.111557   -0.393891
  13.000000    0.067330    0.005200   19.072266   24.238710    5.166444    0.408424 -130.182821   -0.428035   -0.022834    0.083968   -0.366901
  14.000000    0.072606    0.005277   21.533203   26.138280    4.605077    0.432723 -106.388387   -0.381526   -0.024192    0.068621   -0.337098
  15.000000    0.077875    0.005269   24.521484   28.034955    3.513471    0.451234 -207.193318   -0.291088   -0.025227    0.133640   -0.182675
  16.000000    0.083112    0.005237   27.070312   29.920350    2.850038    0.466160 -126.676802   -0.236123   -0.026062    0.081707   -0.180478
  17.000000    0.088743    0.005631   27.685547   31.947630    4.262083    0.490162  250.748003   -0.353109   -0.027403   -0.161732   -0.542245
  18.000000    0.093975    0.005232   28.125000   33.831060    5.706060    0.520014  276.002652   -0.472741   -0.029072   -0.178022   -0.679836
  19.000000    0.099148    0.005173   28.476562   35.693235    7.216672    0.557344  292.035116   -0.597894   -0.031159   -0.188363   -0.817416
  20.000000    0.104269    0.005121   28.740234   37.536915    8.796681    0.602395  308.515001   -0.728796   -0.033678   -0.198992   -0.961466
  21.000000    0.109381    0.005112   30.937500   39.377145    8.439645    0.645536  -69.846065   -0.699216   -0.036090    0.045051   -0.690255
  22.000000    0.114502    0.005121   34.277344   41.220840    6.943496    0.681096 -292.138098   -0.575262   -0.038078    0.188429   -0.424911
  23.000000    0.119614    0.005112   37.617188   43.061085    5.443898    0.708924 -293.360779   -0.451021   -0.039634    0.189218   -0.301438
  24.000000    0.124728    0.005114   40.693359   44.902125    4.208766    0.730448 -241.519725   -0.348692   -0.040837    0.155780   -0.233749
  25.000000    0.129838    0.005110   43.593750   46.741650    3.147900    0.746533 -207.614225   -0.260800   -0.041736    0.133911   -0.168626
  26.000000    0.134952    0.005114   45.263672   48.582645    3.318973    0.763506   33.452739   -0.274974   -0.042685   -0.021577   -0.339236
  27.000000    0.140063    0.005111   46.669922   50.422500    3.752578    0.782684   84.842429   -0.310897   -0.043758   -0.054723   -0.409378
  28.000000    0.145183    0.005121   47.900391   52.265910    4.365520    0.805038  119.701481   -0.361679   -0.045007   -0.077207   -0.483894
  29.000000    0.150301    0.005118   48.955078   54.108435    5.153357    0.831414  153.930883   -0.426950   -0.046482   -0.099285   -0.572718
  30.000000    0.155415    0.005114   48.955078   55.949460    6.994382    0.867183  360.000000   -0.579478   -0.048482   -0.232200   -0.860159
  31.000000    0.160531    0.005115   48.955078   57.790995    8.835917    0.912382  360.000000   -0.732047   -0.051009   -0.232200   -1.015255
  32.000000    0.165645    0.005115   49.833984   59.632260    9.798276    0.962496  188.158223   -0.811777   -0.053810   -0.121362   -0.986950
  33.000000    0.170758    0.005113   52.558594   61.472940    8.914346    1.008075 -172.878814   -0.738545   -0.056358    0.111507   -0.683396
  34.000000    0.175872    0.005114   56.865234   63.313980    6.448746    1.041054 -482.127615   -0.534272   -0.058202    0.310972   -0.281502
  35.000000    0.180981    0.005108   60.732422   65.152995    4.420573    1.063636 -397.028899   -0.366240   -0.059465    0.256084   -0.169621
  36.000000    0.186120    0.005140   63.017578   67.003365    3.985787    1.084123  -84.590107   -0.330218   -0.060610    0.054561   -0.336268
  37.000000    0.191234    0.005113   65.126953   68.844075    3.717122    1.103129  -52.544643   -0.307960   -0.061673    0.033891   -0.335741
  38.000000    0.196349    0.005115   67.324219   70.685550    3.361331    1.120323  -69.555479   -0.278483   -0.062634    0.044863   -0.296254
