       step     cputime cputimediff       angle         ref       error      ierror      derror       pterm       iterm       dterm           v
  22.000000    0.116723    0.005113   27.949219   42.020310   14.071091    0.000000    0.000000    0.000000    0.000000    0.000000   -0.731764
  23.000000    0.121833    0.005110   30.058594   43.860015   13.801421    0.000000    0.000000    0.000000    0.000000    0.000000   -0.461864
  24.000000    0.126945    0.005112   32.783203   45.700185   12.916982    0.000000    0.000000    0.000000    0.000000    0.000000   -0.372911
  25.000000    0.132095    0.005150   36.386719   47.554035   11.167316    0.000000    0.000000    0.000000    0.000000    0.000000   -0.156338
  26.000000    0.137209    0.005115   37.968750   49.395405   11.426655    0.000000    0.000000    0.000000    0.000000    0.000000   -0.643123
  27.000000    0.142317    0.005108   39.199219   51.234270   12.035051    0.000000    0.000000    0.000000    0.000000    0.000000   -0.631969
  28.000000    0.147433    0.005115   40.253906   53.075760   12.821854    0.000000    0.000000    0.000000    0.000000    0.000000   -0.709098
  29.000000    0.152542    0.005109   42.714844   54.915045   12.200201    0.000000    0.000000    0.000000    0.000000    0.000000   -0.382410
  30.000000    0.157654    0.005113   45.263672   56.755575   11.491903    0.000000    0.000000    0.000000    0.000000    0.000000   -0.422458
  31.000000    0.162762    0.005107   47.636719   58.594200   10.957481    0.000000    0.000000    0.000000    0.000000    0.000000   -0.436855
  32.000000    0.167876    0.005114   49.833984   60.435225   10.601241    0.000000    0.000000    0.000000    0.000000    0.000000   -0.464481
  33.000000    0.172983    0.005107   51.679688   62.273790   10.594103    0.000000    0.000000    0.000000    0.000000    0.000000   -0.537475
  34.000000    0.178091    0.005109   53.613281   64.112850   10.499569    0.000000    0.000000    0.000000    0.000000    0.000000   -0.505523
  35.000000    0.183200    0.005109   56.425781   65.952150    9.526369    0.000000    0.000000    0.000000    0.000000    0.000000   -0.300239
  36.000000    0.188307    0.005106   59.062500   67.790355    8.727855    0.000000    0.000000    0.000000    0.000000    0.000000   -0.361186
  37.000000    0.193415    0.005109   60.556641   69.629430    9.072789    0.000000    0.000000    0.000000    0.000000    0.000000   -0.603968
  38.000000    0.198521    0.005106   61.171875   71.467560   10.295685    0.000000    0.000000    0.000000    0.000000    0.000000   -0.781798
  39.000000    0.203632    0.005111   63.632812   73.307610    9.674798    0.000000    0.000000    0.000000    0.000000    0.000000   -0.339077
  40.000000    0.208739    0.005107   66.796875   75.146070    8.349195    0.000000    0.000000    0.000000    0.000000    0.000000   -0.252702
  41.000000    0.213850    0.005111   69.257812   76.986045    7.728233    0.000000    0.000000    0.000000    0.000000    0.000000   -0.402150
  42.000000    0.218960    0.005110   70.400391   78.825495    8.425104    0.000000    0.000000    0.000000    0.000000    0.000000   -0.673052
  43.000000    0.224068    0.005108   71.455078   80.664435    9.209357    0.000000    0.000000    0.000000    0.000000    0.000000   -0.662579
  44.000000    0.229177    0.005109   74.355469   82.503645    8.148176    0.000000    0.000000    0.000000    0.000000    0.000000   -0.246503
  45.000000    0.234285    0.005108   76.992188   84.342510    7.350323    0.000000    0.000000    0.000000    0.000000    0.000000   -0.374504
  46.000000    0.241677    0.007392   80.419922   87.003690    6.583768    0.000000    0.000000    0.000000    0.000000    0.000000   -0.327142
  47.000000    0.247755    0.006078   81.298828   89.191845    7.893017    0.000000    0.000000    0.000000    0.000000    0.000000   -0.824441
  48.000000    0.253035    0.005280   81.650391   91.092615    9.442224    0.000000    0.000000    0.000000    0.000000    0.000000   -0.820949
  49.000000    0.258300    0.005265   84.111328   92.988120    8.876792    0.000000    0.000000    0.000000    0.000000    0.000000   -0.365789
  50.000000    0.263637    0.005337   88.066406   94.909470    6.843064    0.000000    0.000000    0.000000    0.000000    0.000000   -0.096077
  51.000000    0.269195    0.005558   90.263672   96.910380    6.646708    0.000000    0.000000    0.000000    0.000000    0.000000   -0.539657
  52.000000    0.274502    0.005306   91.494141   98.820630    7.326489    0.000000    0.000000    0.000000    0.000000    0.000000   -0.648102
  53.000000    0.279780    0.005278   93.515625  100.720770    7.205145    0.000000    0.000000    0.000000    0.000000    0.000000   -0.455846
  54.000000    0.285071    0.005291   96.240234  102.625695    6.385461    0.000000    0.000000    0.000000    0.000000    0.000000   -0.329358
  55.000000    0.290358    0.005286   99.580078  104.528820    4.948742    0.000000    0.000000    0.000000    0.000000    0.000000   -0.180781
  56.000000    0.295631    0.005273  101.953125  106.427220    4.474095    0.000000    0.000000    0.000000    0.000000    0.000000   -0.401755
  57.000000    0.300928    0.005297  102.919922  108.334065    5.414143    0.000000    0.000000    0.000000    0.000000    0.000000   -0.683046
  58.000000    0.306117    0.005189  103.535156  110.202270    6.667114    0.000000    0.000000    0.000000    0.000000    0.000000   -0.732736
  59.000000    0.311268    0.005151  104.765625  112.056570    7.290945    0.000000    0.000000    0.000000    0.000000    0.000000   -0.617572
  60.000000    0.316425    0.005157  107.490234  113.913150    6.422916    0.000000    0.000000    0.000000    0.000000    0.000000   -0.305760
  61.000000    0.321575    0.005150  110.039062  115.767165    5.728102    0.000000    0.000000    0.000000    0.000000    0.000000   -0.393237
  62.000000    0.326728    0.005153  112.412109  117.622200    5.210091    0.000000    0.000000    0.000000    0.000000    0.000000   -0.393961
  63.000000    0.331877    0.005148  114.609375  119.475570    4.866195    0.000000    0.000000    0.000000    0.000000    0.000000   -0.420648
  64.000000    0.337029    0.005153  116.455078  121.330485    4.875407    0.000000    0.000000    0.000000    0.000000    0.000000   -0.491557
  65.000000    0.342175    0.005146  118.037109  123.183090    5.145981    0.000000    0.000000    0.000000    0.000000    0.000000   -0.542742
  66.000000    0.347325    0.005150  119.970703  125.037150    5.066447    0.000000    0.000000    0.000000    0.000000    0.000000   -0.458113
  67.000000    0.352473    0.005148  122.519531  126.890415    4.370884    0.000000    0.000000    0.000000    0.000000    0.000000   -0.326788
  68.000000    0.357625    0.005151  124.892578  128.744910    3.852332    0.000000    0.000000    0.000000    0.000000    0.000000   -0.377971
  69.000000    0.362772    0.005147  126.386719  130.597890    4.211171    0.000000    0.000000    0.000000    0.000000    0.000000   -0.564888
  70.000000    0.367904    0.005132  127.441406  132.445545    5.004139    0.000000    0.000000    0.000000    0.000000    0.000000   -0.643998
  71.000000    0.373054    0.005150  129.814453  134.299605    4.485152    0.000000    0.000000    0.000000    0.000000    0.000000   -0.335695
  72.000000    0.378200    0.005145  132.451172  136.151820    3.700648    0.000000    0.000000    0.000000    0.000000    0.000000   -0.326229
  73.000000    0.383352    0.005152  134.824219  138.006690    3.182471    0.000000    0.000000    0.000000    0.000000    0.000000   -0.367030
  74.000000    0.388495    0.005143  136.142578  139.858185    3.715607    0.000000    0.000000    0.000000    0.000000    0.000000   -0.598735
  75.000000    0.393647    0.005152  137.197266  141.712920    4.515654    0.000000    0.000000    0.000000    0.000000    0.000000   -0.632407
  76.000000    0.398794    0.005147  139.746094  143.565780    3.819686    0.000000    0.000000    0.000000    0.000000    0.000000   -0.289436
  77.000000    0.403953    0.005159  142.119141  145.423020    3.303879    0.000000    0.000000    0.000000    0.000000    0.000000   -0.390663
  78.000000    0.409096    0.005143  144.316406  147.274590    2.958184    0.000000    0.000000    0.000000    0.000000    0.000000   -0.391626
  79.000000    0.414250    0.005154  146.337891  149.129895    2.792004    0.000000    0.000000    0.000000    0.000000    0.000000   -0.424557
  80.000000    0.419393    0.005144  146.865234  150.981660    4.116426    0.000000    0.000000    0.000000    0.000000    0.000000   -0.779065
  81.000000    0.424546    0.005153  148.095703  152.836575    4.740872    0.000000    0.000000    0.000000    0.000000    0.000000   -0.575982
  82.000000    0.429689    0.005143  150.732422  154.688130    3.955708    0.000000    0.000000    0.000000    0.000000    0.000000   -0.303377
  83.000000    0.434842    0.005153  153.369141  156.543135    3.173994    0.000000    0.000000    0.000000    0.000000    0.000000   -0.341388
  84.000000    0.439990    0.005148  155.830078  158.396445    2.566367    0.000000    0.000000    0.000000    0.000000    0.000000   -0.348125
  85.000000    0.445142    0.005152  158.027344  160.251165    2.223821    0.000000    0.000000    0.000000    0.000000    0.000000   -0.390693
  86.000000    0.450291    0.005149  160.048828  162.104700    2.055872    0.000000    0.000000    0.000000    0.000000    0.000000   -0.412293
  87.000000    0.455444    0.005153  161.806641  163.959885    2.153244    0.000000    0.000000    0.000000    0.000000    0.000000   -0.467546
  88.000000    0.460592    0.005148  163.476562  165.813150    2.336587    0.000000    0.000000    0.000000    0.000000    0.000000   -0.480782
  89.000000    0.465744    0.005152  164.970703  167.668005    2.697302    0.000000    0.000000    0.000000    0.000000    0.000000   -0.529690
  90.000000    0.470894    0.005150  166.289062  169.521855    3.232793    0.000000    0.000000    0.000000    0.000000    0.000000   -0.576463
  91.000000    0.476047    0.005153  167.695312  171.376950    3.681637    0.000000    0.000000    0.000000    0.000000    0.000000   -0.566326
  92.000000    0.481195    0.005148  169.980469  173.230365    3.249896    0.000000    0.000000    0.000000    0.000000    0.000000   -0.371318
  93.000000    0.486350    0.005155  172.265625  175.086015    2.820390    0.000000    0.000000    0.000000    0.000000    0.000000   -0.403587
  94.000000    0.491499    0.005149  174.550781  176.939565    2.388784    0.000000    0.000000    0.000000    0.000000    0.000000   -0.381280
  95.000000    0.496651    0.005152  176.572266  178.794240    2.221974    0.000000    0.000000    0.000000    0.000000    0.000000   -0.437059
  96.000000    0.501799    0.005149  177.978516  179.352300    1.373784    0.000000    0.000000    0.000000    0.000000    0.000000   -0.251600
  97.000000    0.506951    0.005152  178.857422  177.497745   -1.359677    0.000000    0.000000    0.000000    0.000000    0.000000    0.199419
  98.000000    0.512099    0.005149  179.648438  175.644195   -4.004242    0.000000    0.000000    0.000000    0.000000    0.000000    0.174899
  99.000000    0.517250    0.005151  180.966797  173.789880   -7.176917    0.000000    0.000000    0.000000    0.000000    0.000000    0.412086
 100.000000    0.522398    0.005147  182.197266  171.936855  -10.260411    0.000000    0.000000    0.000000    0.000000    0.000000    0.457890
 101.000000    0.527552    0.005154  182.285156  170.081400  -12.203756    0.000000    0.000000    0.000000    0.000000    0.000000    0.288777
 102.000000    0.532700    0.005148  181.669922  168.228135  -13.441787    0.000000    0.000000    0.000000    0.000000    0.000000    0.235648
 103.000000    0.537853    0.005153  181.230469  166.372905  -14.857564    0.000000    0.000000    0.000000    0.000000    0.000000    0.346934
 104.000000    0.543002    0.005149  180.966797  164.519250  -16.447547    0.000000    0.000000    0.000000    0.000000    0.000000    0.426358
 105.000000    0.548186    0.005184  180.878906  162.653160  -18.225746    0.000000    0.000000    0.000000    0.000000    0.000000    0.524258
 106.000000    0.553462    0.005276  180.703125  160.753785  -19.949340    0.000000    0.000000    0.000000    0.000000    0.000000    0.566305
 107.000000    0.558748    0.005287  179.736328  158.850585  -20.885743    0.000000    0.000000    0.000000    0.000000    0.000000    0.440355
 108.000000    0.564000    0.005252  178.857422  156.959985  -21.897437    0.000000    0.000000    0.000000    0.000000    0.000000    0.537111
 109.000000    0.569241    0.005241  177.978516  155.073210  -22.905306    0.000000    0.000000    0.000000    0.000000    0.000000    0.565646
 110.000000    0.574493    0.005252  176.835938  153.182385  -23.653552    0.000000    0.000000    0.000000    0.000000    0.000000    0.547786
 111.000000    0.579729    0.005236  175.341797  151.297515  -24.044282    0.000000    0.000000    0.000000    0.000000    0.000000    0.507508
 112.000000    0.584976    0.005247  173.320312  149.408610  -23.911702    0.000000    0.000000    0.000000    0.000000    0.000000    0.418594
 113.000000    0.590214    0.005238  170.771484  147.522885  -23.248599    0.000000    0.000000    0.000000    0.000000    0.000000    0.319651
 114.000000    0.595465    0.005250  168.310547  145.632705  -22.677842    0.000000    0.000000    0.000000    0.000000    0.000000    0.355981
 115.000000    0.600718    0.005253  166.904297  143.741475  -23.162822    0.000000    0.000000    0.000000    0.000000    0.000000    0.600612
 116.000000    0.606129    0.005411  166.640625  141.793650  -24.846975    0.000000    0.000000    0.000000    0.000000    0.000000    0.871470
 117.000000    0.611364    0.005235  164.970703  139.909110  -25.061593    0.000000    0.000000    0.000000    0.000000    0.000000    0.525751
 118.000000    0.616683    0.005319  162.070312  137.994165  -24.076147    0.000000    0.000000    0.000000    0.000000    0.000000    0.336110
 119.000000    0.621917    0.005234  159.345703  136.109820  -23.235883    0.000000    0.000000    0.000000    0.000000    0.000000    0.395193
 120.000000    0.627182    0.005265  156.708984  134.214600  -22.494384    0.000000    0.000000    0.000000    0.000000    0.000000    0.389398
 121.000000    0.632417    0.005236  154.335938  132.329745  -22.006192    0.000000    0.000000    0.000000    0.000000    0.000000    0.440042
 122.000000    0.637671    0.005253  153.105469  130.438545  -22.666924    0.000000    0.000000    0.000000    0.000000    0.000000    0.706884
 123.000000    0.642917    0.005246  152.314453  128.549955  -23.764498    0.000000    0.000000    0.000000    0.000000    0.000000    0.791282
 124.000000    0.648189    0.005272  149.326172  126.651900  -22.674272    0.000000    0.000000    0.000000    0.000000    0.000000    0.289990
 125.000000    0.653436    0.005246  146.425781  124.763190  -21.662591    0.000000    0.000000    0.000000    0.000000    0.000000    0.400950
 126.000000    0.658675    0.005239  143.876953  122.877090  -20.999863    0.000000    0.000000    0.000000    0.000000    0.000000    0.437080
 127.000000    0.663921    0.005247  142.470703  120.988350  -21.482353    0.000000    0.000000    0.000000    0.000000    0.000000    0.699228
 128.000000    0.669154    0.005233  140.009766  119.104605  -20.905161    0.000000    0.000000    0.000000    0.000000    0.000000    0.409206
 129.000000    0.674399    0.005246  136.845703  117.216195  -19.629508    0.000000    0.000000    0.000000    0.000000    0.000000    0.297534
 130.000000    0.679633    0.005234  133.945312  115.332030  -18.613282    0.000000    0.000000    0.000000    0.000000    0.000000    0.352663
 131.000000    0.684880    0.005246  132.539062  113.443305  -19.095757    0.000000    0.000000    0.000000    0.000000    0.000000    0.682510
 132.000000    0.690122    0.005242  131.396484  111.556170  -19.840314    0.000000    0.000000    0.000000    0.000000    0.000000    0.700142
 133.000000    0.695367    0.005245  128.935547  109.667835  -19.267712    0.000000    0.000000    0.000000    0.000000    0.000000    0.412877
 134.000000    0.700666    0.005298  125.947266  107.760390  -18.186876    0.000000    0.000000    0.000000    0.000000    0.000000    0.346445
 135.000000    0.705915    0.005249  123.222656  105.870675  -17.351981    0.000000    0.000000    0.000000    0.000000    0.000000    0.393988
 136.000000    0.711155    0.005241  120.761719  103.984050  -16.777669    0.000000    0.000000    0.000000    0.000000    0.000000    0.427051
 137.000000    0.716406    0.005250  118.564453  102.093930  -16.470523    0.000000    0.000000    0.000000    0.000000    0.000000    0.474502
 138.000000    0.721650    0.005244  116.542969  100.206165  -16.336804    0.000000    0.000000    0.000000    0.000000    0.000000    0.505314
 139.000000    0.726900    0.005250  114.785156   98.316090  -16.469066    0.000000    0.000000    0.000000    0.000000    0.000000    0.569194
 140.000000    0.732144    0.005244  113.291016   96.428205  -16.862811    0.000000    0.000000    0.000000    0.000000    0.000000    0.634246
 141.000000    0.737392    0.005249  111.708984   94.538715  -17.170269    0.000000    0.000000    0.000000    0.000000    0.000000    0.623527
 142.000000    0.742636    0.005244  109.335938   92.650995  -16.684942    0.000000    0.000000    0.000000    0.000000    0.000000    0.453787
 143.000000    0.747886    0.005250  106.171875   90.760980  -15.410895    0.000000    0.000000    0.000000    0.000000    0.000000    0.292375
 144.000000    0.753126    0.005239  102.919922   88.874805  -14.045117    0.000000    0.000000    0.000000    0.000000    0.000000    0.270101
 145.000000    0.758361    0.005236  101.689453   86.989995  -14.699458    0.000000    0.000000    0.000000    0.000000    0.000000    0.730287
 146.000000    0.763691    0.005330  100.634766   85.071255  -15.563511    0.000000    0.000000    0.000000    0.000000    0.000000    0.708016
 147.000000    0.768980    0.005289   97.207031   83.167035  -14.039996    0.000000    0.000000    0.000000    0.000000    0.000000    0.168510
 148.000000    0.774216    0.005236   94.130859   81.282105  -12.848754    0.000000    0.000000    0.000000    0.000000    0.000000    0.328982
 149.000000    0.779463    0.005247   91.845703   79.393275  -12.452428    0.000000    0.000000    0.000000    0.000000    0.000000    0.450701
 150.000000    0.784699    0.005236   90.615234   77.508195  -13.107039    0.000000    0.000000    0.000000    0.000000    0.000000    0.673957
 151.000000    0.789943    0.005244   89.648438   75.620490  -14.027947    0.000000    0.000000    0.000000    0.000000    0.000000    0.720148
 152.000000    0.795189    0.005245   87.099609   73.732125  -13.367484    0.000000    0.000000    0.000000    0.000000    0.000000    0.363993
 153.000000    0.800432    0.005243   84.550781   71.844525  -12.706256    0.000000    0.000000    0.000000    0.000000    0.000000    0.431388
 154.000000    0.805677    0.005246   82.265625   69.956130  -12.309495    0.000000    0.000000    0.000000    0.000000    0.000000    0.464206
 155.000000    0.810920    0.005243   80.156250   68.068635  -12.087615    0.000000    0.000000    0.000000    0.000000    0.000000    0.492734
 156.000000    0.816153    0.005232   78.310547   66.185010  -12.125537    0.000000    0.000000    0.000000    0.000000    0.000000    0.549552
 157.000000    0.821398    0.005245   75.322266   64.296810  -11.025456    0.000000    0.000000    0.000000    0.000000    0.000000    0.265678
 158.000000    0.826645    0.005248   72.597656   62.407695  -10.189961    0.000000    0.000000    0.000000    0.000000    0.000000    0.363407
 159.000000    0.831893    0.005248   70.136719   60.518505   -9.618214    0.000000    0.000000    0.000000    0.000000    0.000000    0.380767
 160.000000    0.837139    0.005246   69.169922   58.629945  -10.539977    0.000000    0.000000    0.000000    0.000000    0.000000    0.728938
 161.000000    0.842385    0.005246   68.378906   56.741325  -11.637581    0.000000    0.000000    0.000000    0.000000    0.000000    0.731894
 162.000000    0.847628    0.005243   65.654297   54.853920  -10.800377    0.000000    0.000000    0.000000    0.000000    0.000000    0.303996
 163.000000    0.852872    0.005244   63.105469   52.965915  -10.139554    0.000000    0.000000    0.000000    0.000000    0.000000    0.423499
 164.000000    0.858178    0.005305   60.820312   51.056085   -9.764228    0.000000    0.000000    0.000000    0.000000    0.000000    0.447603
 165.000000    0.863433    0.005255   58.710938   49.164165   -9.546772    0.000000    0.000000    0.000000    0.000000    0.000000    0.473127
 166.000000    0.868663    0.005230   56.865234   47.281440   -9.583794    0.000000    0.000000    0.000000    0.000000    0.000000    0.527843
 167.000000    0.873918    0.005256   54.140625   45.389415   -8.751210    0.000000    0.000000    0.000000    0.000000    0.000000    0.308779
 168.000000    0.879159    0.005240   51.152344   43.502925   -7.649419    0.000000    0.000000    0.000000    0.000000    0.000000    0.268534
 169.000000    0.884408    0.005250   50.009766   41.612985   -8.396781    0.000000    0.000000    0.000000    0.000000    0.000000    0.696574
 170.000000    0.889648    0.005240   49.042969   39.726555   -9.316414    0.000000    0.000000    0.000000    0.000000    0.000000    0.671991
 171.000000    0.894898    0.005250   47.636719   37.836600   -9.800119    0.000000    0.000000    0.000000    0.000000    0.000000    0.611035
 172.000000    0.900140    0.005242   45.527344   35.949525   -9.577819    0.000000    0.000000    0.000000    0.000000    0.000000    0.476194
 173.000000    0.905392    0.005252   42.539062   34.058910   -8.480153    0.000000    0.000000    0.000000    0.000000    0.000000    0.290474
 174.000000    0.910634    0.005242   39.638672   32.171775   -7.466897    0.000000    0.000000    0.000000    0.000000    0.000000    0.319288
 175.000000    0.915886    0.005252   38.232422   30.281205   -7.951217    0.000000    0.000000    0.000000    0.000000    0.000000    0.647849
 176.000000    0.921125    0.005240   37.089844   28.394850   -8.694994    0.000000    0.000000    0.000000    0.000000    0.000000    0.657913
 177.000000    0.926470    0.005345   34.453125   26.470725   -7.982400    0.000000    0.000000    0.000000    0.000000    0.000000    0.330862
 178.000000    0.931708    0.005238   31.640625   24.585210   -7.055415    0.000000    0.000000    0.000000    0.000000    0.000000    0.333414
 179.000000    0.937079    0.005371   29.003906   22.651635   -6.352271    0.000000    0.000000    0.000000    0.000000    0.000000    0.357812
 180.000000    0.942323    0.005245   27.333984   20.763600   -6.570384    0.000000    0.000000    0.000000    0.000000    0.000000    0.556531
 181.000000    0.947570    0.005247   26.191406   18.874860   -7.316546    0.000000    0.000000    0.000000    0.000000    0.000000    0.652253
 182.000000    0.952815    0.005245   25.312500   16.986645   -8.325855    0.000000    0.000000    0.000000    0.000000    0.000000    0.727221
 183.000000    0.958132    0.005318   22.675781   15.072345   -7.603436    0.000000    0.000000    0.000000    0.000000    0.000000    0.326910
 184.000000    0.963375    0.005242   20.039062   13.185075   -6.853988    0.000000    0.000000    0.000000    0.000000    0.000000    0.392114
 185.000000    0.968608    0.005234   17.666016   11.301000   -6.365016    0.000000    0.000000    0.000000    0.000000    0.000000    0.417335
 186.000000    0.973860    0.005252   15.556641    9.410280   -6.146361    0.000000    0.000000    0.000000    0.000000    0.000000    0.463779
 187.000000    0.979101    0.005241   13.798828    7.523580   -6.275248    0.000000    0.000000    0.000000    0.000000    0.000000    0.534207
 188.000000    0.984352    0.005251   12.041016    5.633115   -6.407901    0.000000    0.000000    0.000000    0.000000    0.000000    0.527540
 189.000000    0.989599    0.005247    9.140625    3.744195   -5.396430    0.000000    0.000000    0.000000    0.000000    0.000000    0.256856
 190.000000    0.994854    0.005254    6.416016    1.852605   -4.563411    0.000000    0.000000    0.000000    0.000000    0.000000    0.329936
 191.000000    1.000094    0.005240    4.746094   -0.033915   -4.780009    0.000000    0.000000    0.000000    0.000000    0.000000    0.542779
 192.000000    1.005396    0.005302    3.779297   -1.942605   -5.721902    0.000000    0.000000    0.000000    0.000000    0.000000    0.682473
 193.000000    1.010637    0.005241    1.933594   -3.829365   -5.762959    0.000000    0.000000    0.000000    0.000000    0.000000    0.467116
 194.000000    1.015890    0.005253   -0.615234   -5.720415   -5.105181    0.000000    0.000000    0.000000    0.000000    0.000000    0.351056
 195.000000    1.021189    0.005299   -2.900391   -7.627965   -4.727574    0.000000    0.000000    0.000000    0.000000    0.000000    0.425925
 196.000000    1.026445    0.005256   -4.921875   -9.520050   -4.598175    0.000000    0.000000    0.000000    0.000000    0.000000    0.458380
 197.000000    1.031692    0.005247   -6.767578  -11.408955   -4.641377    0.000000    0.000000    0.000000    0.000000    0.000000    0.491387
 198.000000    1.036943    0.005251   -8.613281  -13.299480   -4.686199    0.000000    0.000000    0.000000    0.000000    0.000000    0.488696
 199.000000    1.042190    0.005247  -11.513672  -15.188355   -3.674683    0.000000    0.000000    0.000000    0.000000    0.000000    0.234258
 200.000000    1.047440    0.005250  -13.974609  -17.078430   -3.103821    0.000000    0.000000    0.000000    0.000000    0.000000    0.366889
 201.000000    1.052687    0.005247  -14.941406  -18.967245   -4.025839    0.000000    0.000000    0.000000    0.000000    0.000000    0.683638
 202.000000    1.057928    0.005241  -15.732422  -20.854155   -5.121733    0.000000    0.000000    0.000000    0.000000    0.000000    0.689228
 203.000000    1.063174    0.005245  -17.050781  -22.742490   -5.691709    0.000000    0.000000    0.000000    0.000000    0.000000    0.602909
 204.000000    1.068406    0.005233  -19.160156  -24.626310   -5.466154    0.000000    0.000000    0.000000    0.000000    0.000000    0.452537
 205.000000    1.073711    0.005305  -22.412109  -26.536005   -4.123896    0.000000    0.000000    0.000000    0.000000    0.000000    0.208289
 206.000000    1.078945    0.005234  -24.873047  -28.420065   -3.547018    0.000000    0.000000    0.000000    0.000000    0.000000    0.406321
 207.000000    1.084326    0.005382  -26.103516  -30.357495   -4.253979    0.000000    0.000000    0.000000    0.000000    0.000000    0.656378
 208.000000    1.089561    0.005234  -27.158203  -32.241870   -5.083667    0.000000    0.000000    0.000000    0.000000    0.000000    0.657136
 209.000000    1.094812    0.005251  -29.882812  -34.132365   -4.249553    0.000000    0.000000    0.000000    0.000000    0.000000    0.282099
 210.000000    1.100056    0.005244  -32.607422  -36.020265   -3.412843    0.000000    0.000000    0.000000    0.000000    0.000000    0.341012
 211.000000    1.105307    0.005251  -35.068359  -37.910520   -2.842161    0.000000    0.000000    0.000000    0.000000    0.000000    0.363558
 212.000000    1.110542    0.005235  -37.001953  -39.795225   -2.793272    0.000000    0.000000    0.000000    0.000000    0.000000    0.467120
 213.000000    1.115795    0.005253  -37.880859  -41.686200   -3.805341    0.000000    0.000000    0.000000    0.000000    0.000000    0.703775
 214.000000    1.121029    0.005234  -38.671875  -43.570605   -4.898730    0.000000    0.000000    0.000000    0.000000    0.000000    0.708613
 215.000000    1.126282    0.005253  -41.132812  -45.461535   -4.328723    0.000000    0.000000    0.000000    0.000000    0.000000    0.342461
 216.000000    1.131526    0.005244  -43.769531  -47.349510   -3.579979    0.000000    0.000000    0.000000    0.000000    0.000000    0.365898
 217.000000    1.136778    0.005252  -46.142578  -49.240230   -3.097652    0.000000    0.000000    0.000000    0.000000    0.000000    0.400262
 218.000000    1.142074    0.005295  -48.164062  -51.146550   -2.982487    0.000000    0.000000    0.000000    0.000000    0.000000    0.466491
 219.000000    1.147326    0.005252  -49.130859  -53.037300   -3.906441    0.000000    0.000000    0.000000    0.000000    0.000000    0.704176
 220.000000    1.152570    0.005245  -51.328125  -54.925365   -3.597240    0.000000    0.000000    0.000000    0.000000    0.000000    0.382240
 221.000000    1.157821    0.005251  -54.316406  -56.815560   -2.499154    0.000000    0.000000    0.000000    0.000000    0.000000    0.254513
 222.000000    1.163064    0.005243  -57.041016  -58.703145   -1.662129    0.000000    0.000000    0.000000    0.000000    0.000000    0.309243
