       step     cputime cputimediff       angle         ref       error      ierror      derror       pterm       iterm       dterm           v
  81.000000    0.420919    0.005123  147.656250  151.530720    3.874470    0.000000    0.000000    0.000000    0.000000    0.000000   -0.271921
  82.000000    0.426044    0.005126  150.205078  153.376020    3.170942    0.000000    0.000000    0.000000    0.000000    0.000000   -0.373580
  83.000000    0.431167    0.005123  152.578125  155.220195    2.642070    0.000000    0.000000    0.000000    0.000000    0.000000   -0.368450
  84.000000    0.436293    0.005125  154.248047  157.065375    2.817328    0.000000    0.000000    0.000000    0.000000    0.000000   -0.524784
  85.000000    0.441439    0.005147  154.775391  158.918145    4.142754    0.000000    0.000000    0.000000    0.000000    0.000000   -0.779403
  86.000000    0.446566    0.005127  155.742188  160.763850    5.021663    0.000000    0.000000    0.000000    0.000000    0.000000   -0.662144
  87.000000    0.451687    0.005121  158.291016  162.607380    4.316364    0.000000    0.000000    0.000000    0.000000    0.000000   -0.336167
  88.000000    0.456813    0.005126  161.455078  164.452830    2.997752    0.000000    0.000000    0.000000    0.000000    0.000000   -0.238224
  89.000000    0.461934    0.005120  163.828125  166.296135    2.468010    0.000000    0.000000    0.000000    0.000000    0.000000   -0.407862
  90.000000    0.467061    0.005127  164.794922  168.141870    3.346948    0.000000    0.000000    0.000000    0.000000    0.000000   -0.696343
  91.000000    0.472180    0.005119  166.552734  169.984860    3.432126    0.000000    0.000000    0.000000    0.000000    0.000000   -0.468513
  92.000000    0.477307    0.005126  169.189453  171.830370    2.640917    0.000000    0.000000    0.000000    0.000000    0.000000   -0.311834
  93.000000    0.482430    0.005123  172.529297  173.674725    1.145428    0.000000    0.000000    0.000000    0.000000    0.000000   -0.147496
  94.000000    0.487556    0.005127  174.375000  175.520325    1.145325    0.000000    0.000000    0.000000    0.000000    0.000000   -0.498651
  95.000000    0.492677    0.005120  175.429688  177.363675    1.933987    0.000000    0.000000    0.000000    0.000000    0.000000   -0.611028
  96.000000    0.497804    0.005127  176.308594  179.209350    2.900756    0.000000    0.000000    0.000000    0.000000    0.000000   -0.659241
  97.000000    0.503618    0.005814  177.626953  178.697445    1.070492    0.000000    0.000000    0.000000    0.000000    0.000000    0.001953
  98.000000    0.508904    0.005286  180.087891  176.794560   -3.293331    0.000000    0.000000    0.000000    0.000000    0.000000    0.537764
  99.000000    0.514113    0.005209  181.933594  174.919485   -7.014109    0.000000    0.000000    0.000000    0.000000    0.000000    0.419310
 100.000000    0.519307    0.005194  181.757812  173.049645   -8.708168    0.000000    0.000000    0.000000    0.000000    0.000000    0.092383
 101.000000    0.524444    0.005138  181.054688  171.200055   -9.854633    0.000000    0.000000    0.000000    0.000000    0.000000    0.103453
 102.000000    0.529573    0.005129  180.351562  169.353720  -10.997842    0.000000    0.000000    0.000000    0.000000    0.000000    0.149389
 103.000000    0.534697    0.005124  179.824219  167.509215  -12.315004    0.000000    0.000000    0.000000    0.000000    0.000000    0.231358
 104.000000    0.539823    0.005126  179.384766  165.663675  -13.721091    0.000000    0.000000    0.000000    0.000000    0.000000    0.291331
 105.000000    0.544950    0.005127  179.033203  163.818060  -15.215143    0.000000    0.000000    0.000000    0.000000    0.000000    0.360474
 106.000000    0.550081    0.005132  179.121094  161.970675  -17.150419    0.000000    0.000000    0.000000    0.000000    0.000000    0.518619
 107.000000    0.555266    0.005184  179.208984  160.104345  -19.104639    0.000000    0.000000    0.000000    0.000000    0.000000    0.569797
 108.000000    0.560549    0.005283  179.296875  158.202435  -21.094440    0.000000    0.000000    0.000000    0.000000    0.000000    0.652145
 109.000000    0.565791    0.005242  178.593750  156.315210  -22.278540    0.000000    0.000000    0.000000    0.000000    0.000000    0.522896
 110.000000    0.571037    0.005246  177.802734  154.426530  -23.376204    0.000000    0.000000    0.000000    0.000000    0.000000    0.590825
 111.000000    0.576282    0.005245  177.099609  152.538465  -24.561144    0.000000    0.000000    0.000000    0.000000    0.000000    0.652712
 112.000000    0.581524    0.005242  176.484375  150.651465  -25.832910    0.000000    0.000000    0.000000    0.000000    0.000000    0.719946
