   step_cpu      sn_cpu cputime_cpu cputimediff_cpu   angle_cpu     ref_cpu   error_cpu       v_cpu 
  35.000000  235.000000    1.185271    0.005001  -55.634766  -63.000000   -7.365234   -0.381038 
  36.000000  236.000000    1.190363    0.005092  -57.128906  -64.800000   -7.671094   -0.409541 
  37.000000  237.000000    1.195273    0.004910  -58.447266  -66.600000   -8.152734   -0.427543 
  38.000000  238.000000    1.200366    0.005093  -59.941406  -68.400000   -8.458594   -0.447045 
  39.000000  239.000000    1.205251    0.004885  -62.050781  -70.200000   -8.149219   -0.493549 
  40.000000  240.000000    1.210308    0.005056  -65.039062  -72.000000   -6.960937   -0.445545 
  41.000000  241.000000    1.215278    0.004970  -67.851562  -73.800000   -5.948438   -0.376538 
  42.000000  242.000000    1.220257    0.004979  -70.048828  -75.600000   -5.551172   -0.244524 
  43.000000  243.000000    1.225254    0.004997  -71.191406  -77.400000   -6.208594   -0.357036 
  44.000000  244.000000    1.230280    0.005025  -72.246094  -79.200000   -6.953906   -0.346535 
  45.000000  245.000000    1.235249    0.004969  -74.619141  -81.000000   -6.380859   -0.555056 
  46.000000  246.000000    1.240260    0.005011  -76.816406  -82.800000   -5.983594   -0.420042 
  47.000000  247.000000    1.245414    0.005154  -78.925781  -84.600000   -5.674219   -0.277528 
  48.000000  248.000000    1.250242    0.004828  -80.859375  -86.400000   -5.540625   -0.453045 
  49.000000  249.000000    1.255261    0.005019  -82.353516  -88.200000   -5.846484   -0.303030 
  50.000000  250.000000    1.260278    0.005017  -83.759766  -90.000000   -6.240234   -0.447045 
  51.000000  251.000000    1.265232    0.004954  -85.605469  -91.800000   -6.194531   -0.427543 
  52.000000  252.000000    1.270268    0.005036  -87.802734  -93.600000   -5.797266   -0.468047 
  53.000000  253.000000    1.275275    0.005007  -89.824219  -95.400000   -5.575781   -0.364536 
  54.000000  254.000000    1.280250    0.004975  -91.757812  -97.200000   -5.442188   -0.385539 
  55.000000  255.000000    1.285264    0.005014  -93.515625  -99.000000   -5.484375   -0.403540 
  56.000000  256.000000    1.290372    0.005108  -95.097656 -100.800000   -5.702344   -0.393039 
  57.000000  257.000000    1.295254    0.004882  -96.503906 -102.600000   -6.096094   -0.438044 
  58.000000  258.000000    1.300238    0.004984  -98.261719 -104.400000   -6.138281   -0.444044 
  59.000000  259.000000    1.305290    0.005052 -100.195312 -106.200000   -6.004687   -0.490549 
  60.000000  260.000000    1.310298    0.005008 -102.041016 -108.000000   -5.958984   -0.396040 
  61.000000  261.000000    1.315270    0.004972 -104.501953 -109.800000   -5.298047   -0.453045 
  62.000000  262.000000    1.320240    0.004970 -106.962891 -111.600000   -4.637109   -0.430543 
  63.000000  263.000000    1.325220    0.004980 -110.302734 -113.400000   -3.097266   -0.307531 
  64.000000  264.000000    1.330226    0.005006 -112.763672 -115.200000   -2.436328   -0.396040 
  65.000000  265.000000    1.335232    0.005006 -113.554688 -117.000000   -3.445312   -0.091509 
  66.000000  266.000000    1.340265    0.005033 -115.136719 -118.800000   -3.663281   -0.480048 
  67.000000  267.000000    1.345242    0.004978 -117.333984 -120.600000   -3.266016   -0.483048 
  68.000000  268.000000    1.350236    0.004993 -119.355469 -122.400000   -3.044531   -0.303030 
  69.000000  269.000000    1.355213    0.004977 -121.376953 -124.200000   -2.823047   -0.361536 
  70.000000  270.000000    1.360219    0.005007 -122.958984 -126.000000   -3.041016   -0.352535 
  71.000000  271.000000    1.365233    0.005014 -123.925781 -127.800000   -3.874219   -0.339034 
  72.000000  272.000000    1.370348    0.005115 -124.892578 -129.600000   -4.707422   -0.442544 
  73.000000  273.000000    1.375245    0.004897 -127.089844 -131.400000   -4.310156   -0.498050 
  74.000000  274.000000    1.380224    0.004979 -129.287109 -133.200000   -3.912891   -0.484548 
  75.000000  275.000000    1.385218    0.004994 -131.572266 -135.000000   -3.427734   -0.270027 
  76.000000  276.000000    1.390214    0.004996 -133.681641 -136.800000   -3.118359   -0.465047 
  77.000000  277.000000    1.395221    0.005007 -135.615234 -138.600000   -2.984766   -0.267027 
  78.000000  278.000000    1.400214    0.004993 -137.373047 -140.400000   -3.026953   -0.441044 
  79.000000  279.000000    1.405214    0.005001 -138.955078 -142.200000   -3.244922   -0.325533 
  80.000000  280.000000    1.410290    0.005076 -141.591797 -144.000000   -2.408203   -0.444044 
  81.000000  281.000000    1.415853    0.005563 -143.876953 -145.800000   -1.923047   -0.393039 
  82.000000  282.000000    1.420191    0.004338 -144.492188 -147.600000   -3.107812   -0.202520 
  83.000000  283.000000    1.425173    0.004982 -145.195312 -149.400000   -4.204688   -0.640564 
  84.000000  284.000000    1.430196    0.005023 -147.216797 -151.200000   -3.983203   -0.562556 
  85.000000  285.000000    1.435174    0.004978 -149.589844 -153.000000   -3.410156   -0.300030 
  86.000000  286.000000    1.440164    0.004990 -152.138672 -154.800000   -2.661328   -0.270027 
  87.000000  287.000000    1.445123    0.004959 -154.423828 -156.600000   -2.176172   -0.214521 
  88.000000  288.000000    1.450098    0.004975 -156.269531 -158.400000   -2.130469   -0.265527 
  89.000000  289.000000    1.455092    0.004995 -156.533203 -160.200000   -3.666797   -0.345035 
  90.000000  290.000000    1.460094    0.005001 -157.148438 -162.000000   -4.851562   -0.715572 
  91.000000  291.000000    1.465090    0.004996 -159.169922 -163.800000   -4.630078   -0.601560 
  92.000000  292.000000    1.470093    0.005003 -162.070312 -165.600000   -3.529687   -0.330033 
  93.000000  293.000000    1.475091    0.004999 -164.794922 -167.400000   -2.605078   -0.172517 
  94.000000  294.000000    1.480092    0.005001 -167.343750 -169.200000   -1.856250   -0.214521 
  95.000000  295.000000    1.485091    0.004999 -169.453125 -171.000000   -1.546875   -0.214521 
  96.000000  296.000000    1.490102    0.005011 -171.298828 -172.800000   -1.501172   -0.295530 
  97.000000  297.000000    1.495094    0.004992 -172.968750 -174.600000   -1.631250   -0.331533 
  98.000000  298.000000    1.500093    0.004998 -174.375000 -176.400000   -2.025000   -0.366037 
  99.000000  299.000000    1.505094    0.005001 -175.693359 -178.200000   -2.506641   -0.429043 
 100.000000  300.000000    1.510093    0.005000 -176.396484 -180.000000   -3.603516   -0.451545 
 101.000000  301.000000    1.515090    0.004997 -176.484375 -178.200000   -1.715625   -0.616562 
 102.000000  302.000000    1.520094    0.005004 -176.572266 -176.400000    0.172266    0.112511 
 103.000000  303.000000    1.525090    0.004997 -176.572266 -174.600000    1.972266    0.010501 
 104.000000  304.000000    1.530094    0.005004 -177.187500 -172.800000    4.387500    0.084008 
 105.000000  305.000000    1.535090    0.004995 -177.714844 -171.000000    6.714844    0.286529 
 106.000000  306.000000    1.540093    0.005003 -178.066406 -169.200000    8.866406    0.310531 
 107.000000  307.000000    1.545088    0.004995 -178.330078 -167.400000   10.930078    0.352535 
 108.000000  308.000000    1.550092    0.005004 -178.417969 -165.600000   12.817969    0.408041 
 109.000000  309.000000    1.555123    0.005031 -178.417969 -163.800000   14.617969    0.436544 
 110.000000  310.000000    1.560091    0.004968 -178.330078 -162.000000   16.330078    0.487549 
 111.000000  311.000000    1.565090    0.004999 -177.802734 -160.200000   17.602734    0.531053 
 112.000000  312.000000    1.570091    0.005001 -176.835938 -158.400000   18.435938    0.487549 
 113.000000  313.000000    1.575089    0.004998 -174.902344 -156.600000   18.302344    0.448545 
 114.000000  314.000000    1.580092    0.005003 -172.617188 -154.800000   17.817188    0.262526 
 115.000000  315.000000    1.585090    0.004998 -170.595703 -153.000000   17.595703    0.226523 
 116.000000  316.000000    1.590095    0.005005 -168.574219 -151.200000   17.374219    0.294029 
 117.000000  317.000000    1.595090    0.004995 -166.728516 -149.400000   17.328516    0.282028 
 118.000000  318.000000    1.600093    0.005003 -165.761719 -147.600000   18.161719    0.331533 
 119.000000  319.000000    1.605090    0.004997 -165.498047 -145.800000   19.698047    0.546055 
 120.000000  320.000000    1.610093    0.005003 -165.322266 -144.000000   21.322266    0.711071 
 121.000000  321.000000    1.615090    0.004997 -164.531250 -142.200000   22.331250    0.765077 
 122.000000  322.000000    1.620093    0.005004 -162.685547 -140.400000   22.285547    0.675068 
 123.000000  323.000000    1.625091    0.004998 -159.873047 -138.600000   21.273047    0.489049 
 124.000000  324.000000    1.630092    0.005001 -157.148438 -136.800000   20.348438    0.307531 
 125.000000  325.000000    1.635090    0.004998 -154.687500 -135.000000   19.687500    0.348035 
 126.000000  326.000000    1.640088    0.004998 -152.402344 -133.200000   19.202344    0.382538 
 127.000000  327.000000    1.645092    0.005004 -149.589844 -131.400000   18.189844    0.406541 
 128.000000  328.000000    1.650094    0.005002 -146.865234 -129.600000   17.265234    0.265527 
 129.000000  329.000000    1.655091    0.004997 -144.404297 -127.800000   16.604297    0.294029 
 130.000000  330.000000    1.660095    0.005004 -142.734375 -126.000000   16.734375    0.328533 
 131.000000  331.000000    1.665090    0.004996 -141.679688 -124.200000   17.479688    0.501050 
 132.000000  332.000000    1.670092    0.005002 -140.712891 -122.400000   18.312891    0.627063 
 133.000000  333.000000    1.675091    0.004999 -138.427734 -120.600000   17.827734    0.658566 
 134.000000  334.000000    1.680093    0.005002 -135.966797 -118.800000   17.166797    0.370537 
 135.000000  335.000000    1.685089    0.004996 -133.066406 -117.000000   16.066406    0.388539 
 136.000000  336.000000    1.690092    0.005003 -130.341797 -115.200000   15.141797    0.262526 
 137.000000  337.000000    1.695090    0.004997 -127.880859 -113.400000   14.480859    0.304530 
 138.000000  338.000000    1.700092    0.005002 -125.595703 -111.600000   13.995703    0.334533 
 139.000000  339.000000    1.705091    0.004999 -123.486328 -109.800000   13.686328    0.355536 
 140.000000  340.000000    1.710092    0.005002 -122.431641 -108.000000   14.431641    0.385539 
 141.000000  341.000000    1.715091    0.004999 -121.552734 -106.200000   15.352734    0.634563 
 142.000000  342.000000    1.720092    0.005001 -120.849609 -104.400000   16.449609    0.657066 
 143.000000  343.000000    1.725090    0.004998 -118.564453 -102.600000   15.964453    0.739574 
 144.000000  344.000000    1.730092    0.005002 -115.400391 -100.800000   14.600391    0.382538 
 145.000000  345.000000    1.735090    0.004999 -111.972656  -99.000000   12.972656    0.243024 
 146.000000  346.000000    1.740509    0.005418 -109.160156  -97.200000   11.960156    0.234023 
 147.000000  347.000000    1.745183    0.004674 -107.050781  -95.400000   11.650781    0.135014 
 148.000000  348.000000    1.750190    0.005007 -105.117188  -93.600000   11.517187    0.282028 
 149.000000  349.000000    1.755180    0.004990 -103.447266  -91.800000   11.647266    0.258026 
 150.000000  350.000000    1.760185    0.005005 -101.865234  -90.000000   11.865234    0.288029 
 151.000000  351.000000    1.765182    0.004997 -101.337891  -88.200000   13.137891    0.327033 
 152.000000  352.000000    1.770182    0.005000 -100.898438  -86.400000   14.498438    0.324032 
 153.000000  353.000000    1.775179    0.004997 -100.634766  -84.600000   16.034766    0.586559 
 154.000000  354.000000    1.780182    0.005003 -100.546875  -82.800000   17.746875    0.444044 
 155.000000  355.000000    1.785184    0.005002  -99.931641  -81.000000   18.931641    0.687069 
 156.000000  356.000000    1.790187    0.005003  -98.525391  -79.200000   19.325391    0.630063 
 157.000000  357.000000    1.795180    0.004993  -96.152344  -77.400000   18.752344    0.658566 
 158.000000  358.000000    1.800197    0.005017  -93.603516  -75.600000   18.003516    0.562556 
 159.000000  359.000000    1.805180    0.004984  -90.703125  -73.800000   16.903125    0.483048 
 160.000000  360.000000    1.810184    0.005004  -87.890625  -72.000000   15.890625    0.523552 
 161.000000  361.000000    1.815180    0.004996  -84.287109  -70.200000   14.087109    0.388539 
 162.000000  362.000000    1.820183    0.005003  -80.947266  -68.400000   12.547266    0.483048 
 163.000000  363.000000    1.825180    0.004997  -77.695312  -66.600000   11.095312    0.184518 
 164.000000  364.000000    1.830182    0.005002  -75.058594  -64.800000   10.258594    0.421542 
 165.000000  365.000000    1.835229    0.005047  -72.773438  -63.000000    9.773437    0.169517 
 166.000000  366.000000    1.840181    0.004952  -70.576172  -61.200000    9.376172    0.433543 
 167.000000  367.000000    1.845178    0.004998  -68.642578  -59.400000    9.242578    0.250525 
 168.000000  368.000000    1.850170    0.004992  -66.972656  -57.600000    9.372656    0.385539 
 169.000000  369.000000    1.855180    0.005010  -65.742188  -55.800000    9.942187    0.327033 
 170.000000  370.000000    1.860173    0.004994  -64.248047  -54.000000   10.248047    0.423042 
 171.000000  371.000000    1.865181    0.005007  -61.962891  -52.200000    9.762891    0.456046 
 172.000000  372.000000    1.870174    0.004993  -59.941406  -50.400000    9.541406    0.396040 
 173.000000  373.000000    1.875181    0.005006  -58.095703  -48.600000    9.495703    0.303030 
 174.000000  374.000000    1.880178    0.004998  -56.953125  -46.800000   10.153125    0.445545 
 175.000000  375.000000    1.885180    0.005001  -55.986328  -45.000000   10.986328    0.355536 
 176.000000  376.000000    1.890180    0.005000  -54.755859  -43.200000   11.555859    0.586559 
 177.000000  377.000000    1.895182    0.005002  -52.558594  -41.400000   11.158594    0.466547 
 178.000000  378.000000    1.900173    0.004991  -50.009766  -39.600000   10.409766    0.553555 
 179.000000  379.000000    1.905179    0.005007  -47.636719  -37.800000    9.836719    0.321032 
 180.000000  380.000000    1.910170    0.004991  -45.439453  -36.000000    9.439453    0.444044 
 181.000000  381.000000    1.915181    0.005011  -43.330078  -34.200000    9.130078    0.364536 
 182.000000  382.000000    1.920169    0.004988  -40.517578  -32.400000    8.117578    0.435044 
 183.000000  383.000000    1.925183    0.005015  -37.968750  -30.600000    7.368750    0.382538 
 184.000000  384.000000    1.930193    0.005010  -35.507812  -28.800000    6.707812    0.253525 
 185.000000  385.000000    1.935180    0.004987  -33.837891  -27.000000    6.837891    0.393039 
 186.000000  386.000000    1.940176    0.004995  -32.607422  -25.200000    7.407422    0.255026 
 187.000000  387.000000    1.945182    0.005006  -30.937500  -23.400000    7.537500    0.510051 
 188.000000  388.000000    1.950177    0.004995  -28.828125  -21.600000    7.228125    0.396040 
 189.000000  389.000000    1.955179    0.005002  -26.982422  -19.800000    7.182422    0.411041 
 190.000000  390.000000    1.960225    0.005046  -25.312500  -18.000000    7.312500    0.334533 
 191.000000  391.000000    1.965183    0.004959  -24.082031  -16.200000    7.882031    0.456046 
 192.000000  392.000000    1.970178    0.004994  -22.236328  -14.400000    7.836328    0.393039 
 193.000000  393.000000    1.975182    0.005004  -19.423828  -12.600000    6.823828    0.550555 
 194.000000  394.000000    1.980177    0.004995  -16.875000  -10.800000    6.075000    0.312031 
 195.000000  395.000000    1.985181    0.005004  -14.677734   -9.000000    5.677734    0.309031 
 196.000000  396.000000    1.990179    0.004998  -13.095703   -7.200000    5.895703    0.355536 
 197.000000  397.000000    1.995175    0.004996  -11.601562   -5.400000    6.201563    0.346535 
 198.000000  398.000000    2.000182    0.005007  -10.107422   -3.600000    6.507422    0.466547 
 199.000000  399.000000    2.005314    0.005131   -7.734375   -1.800000    5.934375    0.390039 
 200.000000  400.000000    2.010180    0.004867   -5.625000    0.000000    5.625000    0.472547 
 201.000000  401.000000    2.015373    0.005192   -3.603516    1.800000    5.403516    0.232523 
 202.000000  402.000000    2.020190    0.004817   -1.757812    3.600000    5.357813    0.486049 
 203.000000  403.000000    2.025193    0.005003   -0.087891    5.400000    5.487891    0.282028 
 204.000000  404.000000    2.030182    0.004990    1.406250    7.200000    5.793750    0.471047 
 205.000000  405.000000    2.035188    0.005006    2.988281    9.000000    6.011719    0.361536 
 206.000000  406.000000    2.040177    0.004989    4.746094   10.800000    6.053906    0.492049 
 207.000000  407.000000    2.045195    0.005018    6.591797   12.600000    6.008203    0.388539 
 208.000000  408.000000    2.050186    0.004991    8.173828   14.400000    6.226172    0.450045 
 209.000000  409.000000    2.055182    0.004996    9.580078   16.200000    6.619922    0.397540 
 210.000000  410.000000    2.060182    0.004999   12.128906   18.000000    5.871094    0.502550 
 211.000000  411.000000    2.065187    0.005006   14.765625   19.800000    5.034375    0.468047 
 212.000000  412.000000    2.070185    0.004998   16.347656   21.600000    5.252344    0.259526 
 213.000000  413.000000    2.075187    0.005002   17.753906   23.400000    5.646094    0.411041 
 214.000000  414.000000    2.080184    0.004997   20.478516   25.200000    4.721484    0.486049 
 215.000000  415.000000    2.085235    0.005052   23.027344   27.000000    3.972656    0.444044 
 216.000000  416.000000    2.090181    0.004945   25.312500   28.800000    3.487500    0.207021 
 217.000000  417.000000    2.095185    0.005004   27.509766   30.600000    3.090234    0.435044 
 218.000000  418.000000    2.100181    0.004996   29.531250   32.400000    2.868750    0.264026 
 219.000000  419.000000    2.105184    0.005003   30.849609   34.200000    3.350391    0.385539 
 220.000000  420.000000    2.110182    0.004998   32.080078   36.000000    3.919922    0.312031 
 221.000000  421.000000    2.115183    0.005001   33.837891   37.800000    3.962109    0.511551 
 222.000000  422.000000    2.120180    0.004997   35.771484   39.600000    3.828516    0.381038 
 223.000000  423.000000    2.125181    0.005001   37.617188   41.400000    3.782813    0.399040 
 224.000000  424.000000    2.130179    0.004998   38.935547   43.200000    4.264453    0.372037 
 225.000000  425.000000    2.135180    0.005001   39.902344   45.000000    5.097656    0.411041 
 226.000000  426.000000    2.140179    0.004999   42.539062   46.800000    4.260937    0.498050 
 227.000000  427.000000    2.145169    0.004990   45.087891   48.600000    3.512109    0.520552 
 228.000000  428.000000    2.150179    0.005010   47.548828   50.400000    2.851172    0.166517 
 229.000000  429.000000    2.155174    0.004994   49.746094   52.200000    2.453906    0.486049 
 230.000000  430.000000    2.160182    0.005008   51.503906   54.000000    2.496094    0.204020 
 231.000000  431.000000    2.165177    0.004996   52.998047   55.800000    2.801953    0.447045 
 232.000000  432.000000    2.170182    0.005005   54.404297   57.600000    3.195703    0.330033 
 233.000000  433.000000    2.175180    0.004998   56.865234   59.400000    2.534766    0.468047 
 234.000000  434.000000    2.180181    0.005000   58.974609   61.200000    2.225391    0.394539 
 235.000000  435.000000    2.185179    0.004998   59.853516   63.000000    3.146484    0.234023 
 236.000000  436.000000    2.190183    0.005004   60.996094   64.800000    3.803906    0.445545 
 237.000000  437.000000    2.195174    0.004992   63.369141   66.600000    3.230859    0.523552 
 238.000000  438.000000    2.200180    0.005005   65.478516   68.400000    2.921484    0.412541 
 239.000000  439.000000    2.205171    0.004991   67.412109   70.200000    2.787891    0.279028 
 240.000000  440.000000    2.210233    0.005062   69.257812   72.000000    2.742188    0.457546 
 241.000000  441.000000    2.215170    0.004936   70.839844   73.800000    2.960156    0.325533 
 242.000000  442.000000    2.220179    0.005010   72.421875   75.600000    3.178125    0.439544 
 243.000000  443.000000    2.225169    0.004989   73.828125   77.400000    3.571875    0.409541 
 244.000000  444.000000    2.230180    0.005012   76.201172   79.200000    2.998828    0.436544 
 245.000000  445.000000    2.235280    0.005100   78.750000   81.000000    2.250000    0.472547 
 246.000000  446.000000    2.240183    0.004904   80.068359   82.800000    2.731641    0.243024 
 247.000000  447.000000    2.245178    0.004995   81.210938   84.600000    3.389062    0.391539 
 248.000000  448.000000    2.250185    0.005006   83.496094   86.400000    2.903906    0.516052 
 249.000000  449.000000    2.255178    0.004994   85.957031   88.200000    2.242969    0.439544 
 250.000000  450.000000    2.260181    0.005003   88.154297   90.000000    1.845703    0.283528 
 251.000000  451.000000    2.265178    0.004997   90.175781   91.800000    1.624219    0.384038 
 252.000000  452.000000    2.270181    0.005003   92.197266   93.600000    1.402734    0.330033 
 253.000000  453.000000    2.275176    0.004995   93.955078   95.400000    1.444922    0.381038 
 254.000000  454.000000    2.280182    0.005005   95.537109   97.200000    1.662891    0.327033 
 255.000000  455.000000    2.285179    0.004997   97.031250   99.000000    1.968750    0.418542 
 256.000000  456.000000    2.290184    0.005005   98.964844  100.800000    1.835156    0.381038 
 257.000000  457.000000    2.295180    0.004996  100.722656  102.600000    1.877344    0.438044 
 258.000000  458.000000    2.300181    0.005001  102.304688  104.400000    2.095313    0.310531 
 259.000000  459.000000    2.305179    0.004998  103.798828  106.200000    2.401172    0.460546 
 260.000000  460.000000    2.310227    0.005048  105.117188  108.000000    2.882813    0.378038 
 261.000000  461.000000    2.315182    0.004956  107.929688  109.800000    1.870313    0.471047 
 262.000000  462.000000    2.320187    0.005005  110.654297  111.600000    0.945703    0.456046 
 263.000000  463.000000    2.325180    0.004993  112.851562  113.400000    0.548437    0.151515 
 264.000000  464.000000    2.330187    0.005007  114.433594  115.200000    0.766406    0.412541 
 265.000000  465.000000    2.335181    0.004994  115.839844  117.000000    1.160156    0.265527 
 266.000000  466.000000    2.340186    0.005005  117.158203  118.800000    1.641797    0.478548 
 267.000000  467.000000    2.345182    0.004996  118.916016  120.600000    1.683984    0.346535 
 268.000000  468.000000    2.350183    0.005001  121.113281  122.400000    1.286719    0.487549 
 269.000000  469.000000    2.355184    0.005002  123.222656  124.200000    0.977344    0.304530 
 270.000000  470.000000    2.360184    0.005000  125.068359  126.000000    0.931641    0.367537 
 271.000000  471.000000    2.365182    0.004998  126.386719  127.800000    1.413281    0.331533 
 272.000000  472.000000    2.370183    0.005001  127.529297  129.600000    2.070703    0.396040 
 273.000000  473.000000    2.375182    0.004999  129.638672  131.400000    1.761328    0.456046 
 274.000000  474.000000    2.380184    0.005002  131.660156  133.200000    1.539844    0.457546 
 275.000000  475.000000    2.385180    0.004996  133.505859  135.000000    1.494141    0.273027 
 276.000000  476.000000    2.390186    0.005006  135.175781  136.800000    1.624219    0.459046 
 277.000000  477.000000    2.395182    0.004995  136.406250  138.600000    2.193750    0.333033 
 278.000000  478.000000    2.400185    0.005004  137.460938  140.400000    2.939063    0.463546 
 279.000000  479.000000    2.405182    0.004997  139.042969  142.200000    3.157031    0.465047 
 280.000000  480.000000    2.410184    0.005003  141.416016  144.000000    2.583984    0.520552 
 281.000000  481.000000    2.415185    0.005001  143.613281  145.800000    2.186719    0.399040 
 282.000000  482.000000    2.420183    0.004998  145.634766  147.600000    1.965234    0.349535 
 283.000000  483.000000    2.425183    0.005000  147.480469  149.400000    1.919531    0.426043 
 284.000000  484.000000    2.430182    0.004999  149.853516  151.200000    1.346484    0.373537 
 285.000000  485.000000    2.435180    0.004998  152.314453  153.000000    0.685547    0.439544 
 286.000000  486.000000    2.440171    0.004990  154.687500  154.800000    0.112500    0.262526 
 287.000000  487.000000    2.445181    0.005011  156.796875  156.600000   -0.196875    0.370537 
 288.000000  488.000000    2.450177    0.004996  158.818359  158.400000   -0.418359    0.271527 
 289.000000  489.000000    2.455176    0.005000  160.136719  160.200000    0.063281    0.372037 
 290.000000  490.000000    2.460225    0.005048  161.367188  162.000000    0.632813    0.288029 
 291.000000  491.000000    2.465179    0.004954  162.421875  163.800000    1.378125    0.498050 
 292.000000  492.000000    2.470179    0.005000  163.916016  165.600000    1.683984    0.355536 
 293.000000  493.000000    2.475182    0.005004  165.322266  167.400000    2.077734    0.538554 
 294.000000  494.000000    2.480179    0.004996  166.464844  169.200000    2.735156    0.333033 
 295.000000  495.000000    2.485184    0.005005  168.222656  171.000000    2.777344    0.547555 
 296.000000  496.000000    2.490175    0.004991  170.683594  172.800000    2.116406    0.457546 
 297.000000  497.000000    2.495185    0.005010  173.056641  174.600000    1.543359    0.417042 
 298.000000  498.000000    2.500175    0.004990  175.517578  176.400000    0.882422    0.321032 
 299.000000  499.000000    2.505178    0.005003  177.890625  178.200000    0.309375    0.402040 
 300.000000  500.000000    2.510177    0.004998  180.175781  180.000000   -0.175781    0.282028 
 301.000000  501.000000    2.515182    0.005006  182.285156  178.200000   -4.085156    0.364536 
 302.000000  502.000000    2.520175    0.004993  184.218750  176.400000   -7.818750   -0.600060 
 303.000000  503.000000    2.525179    0.005004  185.976562  174.600000  -11.376563   -0.457546 
 304.000000  504.000000    2.530228    0.005049  185.449219  172.800000  -12.649219   -0.652565 
 305.000000  505.000000    2.535181    0.004953  184.042969  171.000000  -13.042969   -0.702070 
 306.000000  506.000000    2.540180    0.004999  181.757812  169.200000  -12.557813   -0.351035 
 307.000000  507.000000    2.545182    0.005002  178.945312  167.400000  -11.545313   -0.594059 
 308.000000  508.000000    2.550179    0.004998  176.308594  165.600000  -10.708594   -0.256526 
 309.000000  509.000000    2.555183    0.005004  174.375000  163.800000  -10.575000   -0.412541 
 310.000000  510.000000    2.560182    0.004999  172.617188  162.000000  -10.617188   -0.303030 
 311.000000  511.000000    2.565184    0.005001  171.123047  160.200000  -10.923047   -0.499550 
 312.000000  512.000000    2.570177    0.004994  169.013672  158.400000  -10.613672   -0.366037 
 313.000000  513.000000    2.575182    0.005005  166.992188  156.600000  -10.392187   -0.538554 
 314.000000  514.000000    2.580179    0.004996  165.146484  154.800000  -10.346484   -0.283528 
