       step     cputime cputimediff       angle         ref       error      ierror      derror       pterm       iterm       dterm           v
   0.000000    0.000018    0.000001    0.000000    0.006345    0.006345    0.000000    0.000000   -0.000526   -0.000000   -0.000000   -0.000526
   1.000000    0.005473    0.005456    0.000000    1.970445    1.970445    0.010750  360.000000   -0.163249   -0.000601   -0.232200   -0.396050
   2.000000    0.010761    0.005288    0.175781    3.873960    3.698179    0.030305  326.755583   -0.306390   -0.001694   -0.210757   -0.518842
   3.000000    0.016096    0.005335    0.791016    5.794485    5.003469    0.056997  244.675096   -0.414532   -0.003187   -0.157815   -0.575534
   4.000000    0.021353    0.005257    1.933594    7.687095    5.753501    0.087245  142.666199   -0.476672   -0.004878   -0.092020   -0.573569
   5.000000    0.026470    0.005117    3.251953    9.529110    6.277157    0.119363  102.342269   -0.520056   -0.006673   -0.066011   -0.592740
   6.000000    0.031596    0.005126    4.833984   11.374650    6.540666    0.152894   51.401297   -0.541888   -0.008548   -0.033154   -0.583589
   7.000000    0.036712    0.005116    6.328125   13.216305    6.888180    0.188132   67.930823   -0.570679   -0.010518   -0.043815   -0.625012
   8.000000    0.041838    0.005126    7.558594   15.061740    7.503146    0.226594  119.965161   -0.621628   -0.012668   -0.077378   -0.711674
   9.000000    0.046952    0.005114    8.613281   16.902765    8.289484    0.268987  153.762972   -0.686775   -0.015038   -0.099177   -0.800991
  10.000000    0.052071    0.005119   11.162109   18.745620    7.583511    0.307807 -137.911157   -0.628286   -0.017209    0.088953   -0.556542
  11.000000    0.057183    0.005111   14.150391   20.585745    6.435354    0.340701 -224.624045   -0.533163   -0.019048    0.144883   -0.407328
  12.000000    0.062302    0.005120   16.962891   22.428840    5.465949    0.368685 -189.347736   -0.452848   -0.020612    0.122129   -0.351331
  13.000000    0.067442    0.005140   19.599609   24.279255    4.679646    0.392739 -152.976110   -0.387704   -0.021957    0.098670   -0.310991
  14.000000    0.072692    0.005249   21.972656   26.169045    4.196389    0.414767  -92.059129   -0.347667   -0.023188    0.059378   -0.311477
  15.000000    0.077945    0.005254   24.257812   28.060305    3.802493    0.434744  -74.977872   -0.315033   -0.024305    0.048361   -0.290977
  16.000000    0.083206    0.005261   26.542969   29.954085    3.411116    0.452688  -74.399059   -0.282608   -0.025308    0.047987   -0.259929
  17.000000    0.088501    0.005295   27.773438   31.860330    4.086893    0.474328  127.622341   -0.338595   -0.026518   -0.082316   -0.447430
  18.000000    0.093858    0.005357   28.037109   33.788895    5.751786    0.505141  310.781086   -0.476530   -0.028241   -0.200454   -0.705224
  19.000000    0.099175    0.005317   28.125000   35.703120    7.578120    0.545436  343.470789   -0.627840   -0.030494   -0.221539   -0.879872
  20.000000    0.104408    0.005233   28.037109   37.587000    9.549891    0.595411  376.795457   -0.791199   -0.033288   -0.243033   -1.067520
  21.000000    0.109538    0.005130   29.091797   39.433635   10.341838    0.648460  154.389538   -0.856811   -0.036253   -0.099581   -0.992646
  22.000000    0.114668    0.005130   32.080078   41.280375    9.200297    0.695656 -222.529928   -0.762235   -0.038892    0.143532   -0.657596
  23.000000    0.119787    0.005119   35.507812   43.123320    7.615508    0.734642 -309.571959   -0.630937   -0.041072    0.199674   -0.472335
  24.000000    0.124908    0.005121   39.550781   44.966700    5.415919    0.762374 -429.565228   -0.448703   -0.042622    0.277070   -0.214256
  25.000000    0.130025    0.005117   43.154297   46.808955    3.654658    0.781076 -344.172672   -0.302785   -0.043668    0.221991   -0.124461
  26.000000    0.135143    0.005118   45.439453   48.651510    3.212057    0.797516  -86.475847   -0.266116   -0.044587    0.055777   -0.254926
  27.000000    0.140259    0.005116   47.548828   50.493135    2.944307    0.812578  -52.339646   -0.243933   -0.045429    0.033759   -0.255603
  28.000000    0.145376    0.005117   49.218750   52.335405    3.116655    0.828528   33.678757   -0.258212   -0.046320   -0.021723   -0.326255
  29.000000    0.150493    0.005117   49.570312   54.177525    4.607213    0.852103  291.295192   -0.381703   -0.047639   -0.187885   -0.617227
  30.000000    0.155621    0.005128   49.833984   56.023455    6.189471    0.883840  308.577746   -0.512791   -0.049413   -0.199033   -0.761237
  31.000000    0.160737    0.005116   50.009766   57.865350    7.855584    0.924032  325.643400   -0.650827   -0.051660   -0.210040   -0.912527
  32.000000    0.165855    0.005118   51.767578   59.707740    7.940162    0.964668   16.526306   -0.657834   -0.053932   -0.010659   -0.722426
  33.000000    0.170973    0.005118   54.667969   61.550385    6.882416    0.999895 -206.653093   -0.570201   -0.055901    0.133291   -0.492811
  34.000000    0.176093    0.005120   58.447266   63.393570    4.946304    1.025220 -378.149976   -0.409796   -0.057317    0.243907   -0.223207
  35.000000    0.181235    0.005142   61.083984   65.244600    4.160616    1.046613 -152.805708   -0.344703   -0.058513    0.098560   -0.304656
  36.000000    0.186348    0.005113   62.402344   67.085415    4.683071    1.070559  102.174322   -0.387988   -0.059852   -0.065902   -0.513742
  37.000000    0.191465    0.005117   64.951172   68.927520    3.976348    1.090906 -138.113943   -0.329436   -0.060989    0.089083   -0.301342
  38.000000    0.196577    0.005111   67.324219   70.767615    3.443396    1.108506 -104.267810   -0.285282   -0.061973    0.067253   -0.280002
  39.000000    0.201711    0.005134   69.521484   72.616005    3.094521    1.124395  -67.948417   -0.256378   -0.062862    0.043827   -0.275413
  40.000000    0.206826    0.005115   70.400391   74.457480    4.057089    1.145148  188.177808   -0.336126   -0.064022   -0.121375   -0.521522
  41.000000    0.211943    0.005117   70.664062   76.299435    5.635373    1.173981  308.466782   -0.466885   -0.065634   -0.198961   -0.731480
  42.000000    0.217054    0.005111   70.927734   78.139560    7.211826    1.210844  308.415525   -0.597493   -0.067695   -0.198928   -0.864115
  43.000000    0.222172    0.005117   71.367188   79.981815    8.614627    1.254928  274.125284   -0.713713   -0.070159   -0.176811   -0.960683
  44.000000    0.227284    0.005112   73.564453   81.822300    8.257847    1.297146  -69.786454   -0.684154   -0.072520    0.045012   -0.711662
  45.000000    0.232401    0.005117   77.431641   83.664420    6.232779    1.329039 -395.752883   -0.516380   -0.074303    0.255261   -0.335422
  46.000000    0.237513    0.005112   81.123047   85.504770    4.381723    1.351439 -362.094350   -0.363021   -0.075555    0.233551   -0.205025
  47.000000    0.242629    0.005116   83.144531   87.346545    4.202014    1.372937  -35.126618   -0.348133   -0.076757    0.022657   -0.402233
  48.000000    0.247742    0.005113   85.078125   89.187285    4.109160    1.393948  -18.159784   -0.340440   -0.077931    0.011713   -0.406658
  49.000000    0.252858    0.005115   87.626953   91.028760    3.401807    1.411349 -138.284259   -0.281836   -0.078904    0.089193   -0.271547
  50.000000    0.257971    0.005113   90.087891   92.869470    2.781579    1.425571 -121.302083   -0.230451   -0.079699    0.078240   -0.231911
  51.000000    0.263089    0.005118   92.197266   94.711890    2.514624    1.438441  -52.161749   -0.208334   -0.080419    0.033644   -0.255109
  52.000000    0.268202    0.005114   92.724609   96.552840    3.828231    1.458017  256.877292   -0.317165   -0.081513   -0.165686   -0.564364
  53.000000    0.273346    0.005144   92.900391   98.404515    5.504124    1.486328  325.824863   -0.456011   -0.083096   -0.210157   -0.749264
  54.000000    0.278461    0.005115   92.900391  100.245990    7.345599    1.523902  360.000000   -0.608576   -0.085197   -0.232200   -0.925972
  55.000000    0.283580    0.005119   94.306641  102.088935    7.782294    1.563742   85.303812   -0.644755   -0.087424   -0.055021   -0.787200
  56.000000    0.288693    0.005113   97.031250  103.929660    6.898410    1.599014 -172.865787   -0.571526   -0.089396    0.111498   -0.549424
  57.000000    0.293814    0.005121  100.019531  105.773055    5.753524    1.628476 -223.586903   -0.476674   -0.091043    0.144214   -0.423503
  58.000000    0.298928    0.005114  102.832031  107.614110    4.782079    1.652931 -189.956483   -0.396190   -0.092410    0.122522   -0.366079
  59.000000    0.304060    0.005131  105.556641  109.461435    3.904794    1.672969 -170.961930   -0.323508   -0.093531    0.110270   -0.306769
  60.000000    0.309175    0.005116  108.017578  111.303105    3.285527    1.689777 -121.051166   -0.272203   -0.094470    0.078078   -0.288595
  61.000000    0.314294    0.005118  110.214844  113.145750    2.930906    1.704778  -69.282730   -0.242823   -0.095309    0.044687   -0.293444
  62.000000    0.319407    0.005114  112.236328  114.986670    2.750342    1.718843  -35.310132   -0.227863   -0.096095    0.022775   -0.301183
  63.000000    0.324526    0.005118  113.906250  116.829255    2.923005    1.733803   33.734480   -0.242168   -0.096932   -0.021759   -0.360859
  64.000000    0.329642    0.005116  113.906250  118.670955    4.764705    1.758179  360.000000   -0.394751   -0.098295   -0.232200   -0.725246
  65.000000    0.334773    0.005131  113.818359  120.518160    6.699801    1.792556  377.128919   -0.555072   -0.100216   -0.243248   -0.898536
  66.000000    0.339887    0.005114  115.048828  122.359215    7.310387    1.829942  119.394039   -0.605658   -0.102307   -0.077009   -0.784974
  67.000000    0.345005    0.005119  117.509766  124.201890    6.692124    1.864196 -120.788768   -0.554436   -0.104222    0.077909   -0.580749
  68.000000    0.350119    0.005114  120.761719  126.042810    5.281091    1.891202 -275.933690   -0.437533   -0.105731    0.177977   -0.365287
  69.000000    0.355238    0.005119  124.277344  127.885665    3.608321    1.909673 -326.774144   -0.298946   -0.106764    0.210769   -0.194941
  70.000000    0.360352    0.005114  126.298828  129.726825    3.427997    1.927205  -35.258576   -0.284006   -0.107744    0.022742   -0.369009
  71.000000    0.365474    0.005122  127.705078  131.570700    3.865622    1.947004   85.442343   -0.320263   -0.108851   -0.055110   -0.484224
  72.000000    0.370589    0.005115  129.902344  133.412055    3.509711    1.964956  -69.583445   -0.290776   -0.109855    0.044881   -0.355750
  73.000000    0.375707    0.005118  132.011719  135.254610    3.242891    1.981553  -52.131551   -0.268670   -0.110783    0.033625   -0.345828
  74.000000    0.380820    0.005113  134.033203  137.095140    3.061937    1.997208  -35.393948   -0.253678   -0.111658    0.022829   -0.342507
  75.000000    0.385937    0.005117  135.175781  138.937380    3.761599    2.016457  136.723949   -0.311645   -0.112734   -0.088187   -0.512566
  76.000000    0.391049    0.005112  135.263672  140.777640    5.513968    2.044644  342.806437   -0.456827   -0.114310   -0.221110   -0.792247
