       step     cputime cputimediff       angle         ref       error      ierror      derror       pterm       iterm       dterm           v
   0.000000    0.161423    0.000001    0.000000   58.112115   58.112115    0.000077    0.000000   -4.814531   -0.000004   -0.000000   -4.814535
   1.000000    0.187615    0.026192   77.431641   67.541370   -9.890271   -0.258972 -2596.266495    0.819399    0.014478    1.674592    2.508469
   2.000000    0.199310    0.011695  120.322266   71.751570  -48.570696   -0.827006 -3307.432664    4.024034    0.046235    2.133294    5.000000
   3.000000    0.209073    0.009764  123.837891   75.266445  -48.571445   -1.301236   -0.076804    4.024096    0.072748    0.000050    4.096893
   4.000000    0.218840    0.009767  102.304688   78.782550  -23.522137   -1.530976 2564.699060    1.948786    0.085592   -1.654231    0.380147
   5.000000    0.228604    0.009764   76.376953   82.297620    5.920667   -1.473166 3015.419293   -0.490521    0.082360   -1.944945   -2.353106
   6.000000    0.238369    0.009765   63.896484   85.812960   21.916476   -1.259155 1638.103524   -1.815758    0.070396   -1.056577   -2.801939
   7.000000    0.248135    0.009766   70.048828   89.328660   19.279832   -1.070871 -269.986582   -1.597315    0.059869    0.174141   -1.363304
   8.000000    0.259854    0.011719   88.593750   93.547590    4.953840   -1.012816 -1222.432483   -0.410421    0.056624    0.788469    0.434672
   9.000000    0.269620    0.009765  102.480469   97.063155   -5.417314   -1.065719 -1062.024318    0.448819    0.059581    0.685006    1.193406
  10.000000    0.279386    0.009766  107.490234  100.578900   -6.911334   -1.133214 -152.982455    0.572597    0.063355    0.098674    0.734625
  11.000000    0.289151    0.009765  106.259766  104.094465   -2.165301   -1.154360  486.002155    0.179393    0.064537   -0.313471   -0.069542
  12.000000    0.298922    0.009770  104.326172  107.611815    3.285643   -1.122257  557.902889   -0.272212    0.062742   -0.359847   -0.569318
  13.000000    0.310636    0.011714  105.908203  111.828945    5.920742   -1.052900  224.948140   -0.490528    0.058865   -0.145092   -0.576755
  14.000000    0.320401    0.009765  109.775391  115.344375    5.568984   -0.998519  -36.021980   -0.461385    0.055824    0.023234   -0.382326
  15.000000    0.330167    0.009766  113.378906  118.860015    5.481109   -0.944992   -8.998413   -0.454104    0.052832    0.005804   -0.395469
  16.000000    0.339933    0.009766  116.455078  122.375715    5.920637   -0.887172   45.006709   -0.490519    0.049599   -0.029029   -0.469949
  17.000000    0.349698    0.009765  120.058594  125.891280    5.832686   -0.830213   -9.006310   -0.483232    0.046415    0.005809   -0.431008
  18.000000    0.359463    0.009765  124.541016  129.406755    4.865740   -0.782698  -99.019553   -0.403122    0.043758    0.063868   -0.295496
  19.000000    0.369229    0.009766  125.771484  132.922500    7.151016   -0.712862  234.004296   -0.592455    0.039854   -0.150933   -0.703533
  20.000000    0.380955    0.011726  128.847656  137.143755    8.296099   -0.615584   97.655767   -0.687323    0.034415   -0.062988   -0.715896
  21.000000    0.391622    0.010667  135.527344  140.983770    5.456426   -0.557382 -266.218218   -0.452059    0.031162    0.171711   -0.249187
  22.000000    0.400486    0.008865  140.537109  144.175110    3.638001   -0.525132 -205.128032   -0.301405    0.029359    0.132308   -0.139739
  23.000000    0.410248    0.009761  144.052734  147.689130    3.636396   -0.489636   -0.164415   -0.301272    0.027374    0.000106   -0.273792
  24.000000    0.420018    0.009771  145.107422  151.206585    6.099163   -0.430043  252.056185   -0.505310    0.024042   -0.162576   -0.643843
  25.000000    0.429777    0.009759  144.843750  154.719720    9.875970   -0.333666  387.019138   -0.818214    0.018654   -0.249627   -1.049187
  26.000000    0.441494    0.011717  145.458984  158.937885   13.478901   -0.175733  307.492719   -1.116713    0.009825   -0.198333   -1.305222
  27.000000    0.451261    0.009767  151.699219  162.453945   10.754726   -0.070693 -278.920901   -0.891018    0.003952    0.179904   -0.707162
  28.000000    0.461026    0.009765  161.367188  165.969345    4.602158   -0.025753 -630.063364   -0.381284    0.001440    0.406391    0.026546
  29.000000    0.470791    0.009765  168.750000  169.484745    0.734745   -0.018578 -396.048387   -0.060873    0.001039    0.255451    0.195617
  30.000000    0.480557    0.009766  172.792969  173.000475    0.207506   -0.016552  -53.987664   -0.017192    0.000925    0.034822    0.018556
  31.000000    0.490327    0.009770  174.726562  176.517600    1.791038    0.000947  162.084451   -0.148386   -0.000053   -0.104544   -0.252983
  32.000000    0.501603    0.011276  174.638672  179.422920    4.784248    0.054895  265.441833   -0.396370   -0.003069   -0.171210   -0.570649
  33.000000    0.511603    0.010000  174.199219  175.822920    1.623701    0.071132 -316.054688   -0.134522   -0.003977    0.203855    0.065356
  34.000000    0.521598    0.009995  173.935547  172.224870   -1.710677    0.054035 -333.618524    0.141728   -0.003021    0.215184    0.353891
  35.000000    0.531338    0.009740  173.847656  168.718335   -5.129321    0.004073 -350.976669    0.424959   -0.000228    0.226380    0.651111
  36.000000    0.541104    0.009766  170.859375  165.202500   -5.656875   -0.051173  -54.018267    0.468666    0.002861    0.034842    0.506369
  37.000000    0.550870    0.009766  168.222656  161.686755   -6.535901   -0.115002  -90.009206    0.541493    0.006429    0.058056    0.605978
  38.000000    0.561603    0.010732  163.212891  157.823070   -5.389821   -0.172848  106.786374    0.446541    0.009663   -0.068877    0.387327
  39.000000    0.571603    0.010000  158.115234  154.222995   -3.892239   -0.211771  149.755022    0.322468    0.011840   -0.096592    0.237716
  40.000000    0.581602    0.009999  155.039062  150.623190   -4.415873   -0.255928  -52.366139    0.365851    0.014308    0.033776    0.413935
  41.000000    0.591602    0.009999  153.457031  147.023400   -6.433631   -0.320260 -201.787651    0.533020    0.017905    0.130153    0.681078
  42.000000    0.601601    0.009999  149.941406  143.423655   -6.517751   -0.385433   -8.412608    0.539989    0.021548    0.005426    0.566964
  43.000000    0.611417    0.009817  146.162109  139.889700   -6.272409   -0.447007   24.992726    0.519663    0.024991   -0.016120    0.528533
  44.000000    0.621182    0.009765  141.064453  136.374345   -4.690108   -0.492805  162.040093    0.388571    0.027551   -0.104516    0.311606
  45.000000    0.631601    0.010419  135.703125  132.623640   -3.079485   -0.524889  154.590757    0.255132    0.029345   -0.099711    0.184766
  46.000000    0.641603    0.010002  133.330078  129.023085   -4.306993   -0.567966 -122.731899    0.356830    0.031753    0.079162    0.467745
  47.000000    0.651605    0.010003  131.132812  125.422080   -5.710733   -0.625089 -140.334768    0.473128    0.034947    0.090516    0.598591
  48.000000    0.661603    0.009997  127.177734  121.823010   -5.354724   -0.678622   35.610038    0.443634    0.037940   -0.022968    0.458605
  49.000000    0.671602    0.009999  122.607422  118.223325   -4.384097   -0.722459   97.071198    0.363218    0.040391   -0.062611    0.340998
  50.000000    0.681603    0.010001  119.443359  114.623100   -4.820260   -0.770665  -43.613524    0.399354    0.043086    0.028131    0.470570
  51.000000    0.691601    0.009999  116.630859  111.023610   -5.607250   -0.826730  -78.710141    0.464555    0.046220    0.050768    0.561543
  52.000000    0.701601    0.010000  113.730469  107.423670   -6.306799   -0.889796  -69.956094    0.522512    0.049746    0.045122    0.617380
  53.000000    0.711601    0.010000  109.863281  103.823535   -6.039746   -0.950196   26.704249    0.500387    0.053123   -0.017224    0.536285
  54.000000    0.721602    0.010000  103.886719  100.223430   -3.663289   -0.986830  237.638799    0.303500    0.055171   -0.153277    0.205394
  55.000000    0.731602    0.010000  100.195312   96.623325   -3.571988   -1.022551    9.129846    0.295936    0.057168   -0.005889    0.347215
  56.000000    0.741601    0.010000   96.943359   93.023490   -3.919869   -1.061748  -34.789760    0.324757    0.059359    0.022439    0.406556
  57.000000    0.751602    0.010001   93.867188   89.423175   -4.444013   -1.106192  -52.409727    0.368182    0.061844    0.033804    0.463830
  58.000000    0.761602    0.010000   91.406250   85.823160   -5.583090   -1.162023 -113.907284    0.462553    0.064965    0.073470    0.600989
  59.000000    0.771601    0.009999   89.648438   82.223520   -7.424918   -1.236265 -184.201170    0.615147    0.069116    0.118810    0.803073
  60.000000    0.781603    0.010001   84.726562   78.623100   -6.103463   -1.297307  132.130068    0.505666    0.072529   -0.085224    0.492970
  61.000000    0.791601    0.009998   79.365234   75.023670   -4.341564   -1.340715  176.217749    0.359694    0.074955   -0.113660    0.320989
  62.000000    0.796721    0.005120   76.025391   73.180530   -2.844861   -1.355281  292.334382    0.235694    0.075770   -0.188556    0.122908
  63.000000    0.806758    0.010037   71.542969   69.567105   -1.975864   -1.375113   86.576858    0.163698    0.076878   -0.055842    0.184735
  64.000000    0.816840    0.010082   70.048828   65.937435   -4.111393   -1.416566 -211.807297    0.340625    0.079196    0.136616    0.556436
  65.000000    0.826923    0.010082   69.257812   62.307840   -6.949973   -1.486637 -281.543413    0.575798    0.083113    0.181596    0.840507
  66.000000    0.837006    0.010083   65.126953   58.677810   -6.449143   -1.551666   49.668605    0.534305    0.086749   -0.032036    0.589018
  67.000000    0.847089    0.010083   58.535156   55.047810   -3.487346   -1.586830  293.731943    0.288923    0.088715   -0.189457    0.188181
  68.000000    0.857171    0.010081   52.558594   51.418530   -1.140064   -1.598324  232.834490    0.094453    0.089357   -0.150178    0.033632
  69.000000    0.867273    0.010103   50.537109   47.781615   -2.755494   -1.626161 -159.903373    0.228290    0.090914    0.103138    0.422341
  70.000000    0.877055    0.009782   50.273438   44.260155   -6.013283   -1.684982 -333.044740    0.498194    0.094202    0.214814    0.807211
  71.000000    0.887421    0.010366   50.097656   40.528380   -9.569276   -1.784178 -343.042586    0.792805    0.099748    0.221262    1.113815
  72.000000    0.897504    0.010082   45.175781   36.898680   -8.277101   -1.867631  128.160179    0.685750    0.104414   -0.082663    0.707500
  73.000000    0.904405    0.006902   38.496094   34.414095   -4.081999   -1.895804  607.842718    0.338190    0.105989   -0.392059    0.052120
  74.000000    0.911603    0.007198   34.277344   31.822845   -2.454499   -1.913471  226.107064    0.203353    0.106976   -0.145839    0.164490
  75.000000    0.917672    0.006069   31.113281   29.638020   -1.475261   -1.922424  161.351853    0.122224    0.107477   -0.104072    0.125629
  76.000000    0.927755    0.010083   28.037109   26.008125   -2.028985   -1.942883  -54.916289    0.168099    0.108621    0.035421    0.312141
  77.000000    0.937588    0.009833   27.070312   22.468215   -4.602098   -1.988136 -261.679171    0.381279    0.111151    0.168783    0.661213
  78.000000    0.947921    0.010333   25.400391   18.748440   -6.651951   -2.056868 -198.384893    0.551107    0.114993    0.127958    0.794059
  79.000000    0.958005    0.010084   22.324219   15.118380   -7.205839   -2.129528  -54.930146    0.596997    0.119056    0.035430    0.751482
  80.000000    0.968089    0.010084   16.083984   11.488080   -4.595904   -2.175874  258.815118    0.380766    0.121647   -0.166936    0.335477
  81.000000    0.978171    0.010083    8.525391    7.858290   -0.667101   -2.182600  389.655972    0.055269    0.122023   -0.251328   -0.074037
  82.000000    0.988254    0.010082    5.009766    4.228710   -0.781056   -2.190475  -11.302642    0.064710    0.122463    0.007290    0.194463
  83.000000    0.998135    0.009882    3.164062    0.671355   -2.492708   -2.215107 -173.217095    0.206518    0.123840    0.111725    0.442083
  84.000000    1.007901    0.009765    0.878906   -2.844180   -3.723087   -2.251464 -125.994009    0.308454    0.125873    0.081266    0.515593
  85.000000    1.017683    0.009783   -2.724609   -6.366015   -3.641406   -2.287088    8.349348    0.301687    0.127864   -0.005385    0.424166
  86.000000    1.028596    0.010912   -5.009766  -10.294440   -5.284674   -2.344756 -150.588773    0.437830    0.131088    0.097130    0.666048
  87.000000    1.038679    0.010083   -9.492188  -13.924260   -4.432073   -2.389443   84.559722    0.367193    0.133587   -0.054541    0.446238
  88.000000    1.048760    0.010082  -14.414062  -17.553765   -3.139703   -2.421098  128.186422    0.260121    0.135356   -0.082680    0.312797
  89.000000    1.058682    0.009922  -17.226562  -21.125610   -3.899048   -2.459783  -76.533062    0.323032    0.137519    0.049364    0.509915
  90.000000    1.068448    0.009766  -20.566406  -24.641280   -4.074874   -2.499578  -18.004378    0.337599    0.139744    0.011613    0.488956
  91.000000    1.078214    0.009766  -25.224609  -28.156935   -2.932326   -2.528214  116.995946    0.242940    0.141345   -0.075462    0.308823
  92.000000    1.087979    0.009765  -27.861328  -31.672455   -3.811127   -2.565431  -89.991927    0.315748    0.143426    0.058045    0.517218
  93.000000    1.097744    0.009765  -31.904297  -35.187975   -3.283678   -2.597497   54.012337    0.272049    0.145218   -0.034838    0.382430
  94.000000    1.109270    0.011525  -36.738281  -39.337050   -2.598769   -2.627448   59.427083    0.215305    0.146893   -0.038330    0.323868
  95.000000    1.119229    0.009959  -38.935547  -42.922410   -3.986863   -2.667155 -139.376227    0.330308    0.149113    0.089898    0.569318
  96.000000    1.128994    0.009765  -41.044922  -46.437960   -5.393038   -2.719820 -143.995399    0.446808    0.152057    0.092877    0.691742
  97.000000    1.138762    0.009768  -45.527344  -49.954290   -4.426946   -2.763061   98.907989    0.366768    0.154474   -0.063796    0.457447
  98.000000    1.148526    0.009764  -50.361328  -53.469195   -3.107867   -2.793405  135.101397    0.257484    0.156171   -0.087140    0.326514
  99.000000    1.158292    0.009767  -55.546875  -56.985225   -1.438350   -2.807453  170.938836    0.119166    0.156956   -0.110256    0.165867
 100.000000    1.168057    0.009765  -58.183594  -60.500445   -2.316851   -2.830076  -89.968892    0.191949    0.158221    0.058030    0.408200
 101.000000    1.177823    0.009766  -59.150391  -64.016205   -4.865814   -2.877595 -261.003801    0.403128    0.160878    0.168347    0.732353
 102.000000    1.187588    0.009765  -62.578125  -67.531635   -4.953510   -2.925967   -8.980554    0.410393    0.163582    0.005792    0.579768
 103.000000    1.199307    0.011719  -68.554688  -71.750640   -3.195953   -2.963421  149.969190    0.264781    0.165676   -0.096730    0.333727
 104.000000    1.205186    0.005879  -71.718750  -73.867005   -2.148255   -2.976051  178.216440    0.177981    0.166382   -0.114950    0.229413
 105.000000    1.211604    0.006418  -75.322266  -76.177500   -0.855234   -2.981539  201.466595    0.070855    0.166689   -0.129946    0.107598
 106.000000    1.218838    0.007234  -77.343750  -78.781725   -1.437975   -2.991942  -80.556285    0.119135    0.167270    0.051959    0.338364
 107.000000    1.228604    0.009766  -78.310547  -82.297365   -3.986818   -3.030876 -261.000416    0.330304    0.169447    0.168345    0.668096
 108.000000    1.238369    0.009766  -78.134766  -85.812975   -7.678210   -3.105858 -378.000076    0.636132    0.173639    0.243810    1.053581
 109.000000    1.248135    0.009766  -81.298828  -89.328735   -8.029907   -3.184278  -36.012441    0.665270    0.178023    0.023228    0.866521
 110.000000    1.257901    0.009765  -88.945312  -92.844180   -3.898868   -3.222351  423.040092    0.323017    0.180152   -0.272861    0.230308
 111.000000    1.267666    0.009766  -96.591797  -96.359910    0.231887   -3.220086  422.976669   -0.019212    0.180025   -0.272820   -0.112006
 112.000000    1.279385    0.011719 -100.722656 -100.578600    0.144056   -3.218398   -7.495007   -0.011935    0.179931    0.004834    0.172830
 113.000000    1.289151    0.009766 -101.513672 -104.094300   -2.580628   -3.243600 -279.001725    0.213802    0.181340    0.179956    0.575099
 114.000000    1.298921    0.009770 -101.513672 -107.611410   -6.097738   -3.303174 -360.000000    0.505192    0.184671    0.232200    0.922062
 115.000000    1.308683    0.009762 -104.150391 -111.125730   -6.975340   -3.371267  -89.899739    0.577900    0.188477    0.057985    0.824363
 116.000000    1.318448    0.009765 -110.214844 -114.641160   -4.426316   -3.414490  261.034468    0.366716    0.190894   -0.168367    0.389243
 117.000000    1.328214    0.009766 -117.421875 -118.157025   -0.735150   -3.421670  377.949597    0.060906    0.191295   -0.243777    0.008424
