       step     cputime cputimediff       angle         ref       error      ierror      derror       pterm       iterm       dterm           v
   0.000000    0.000019    0.000002    0.000000    0.006960    0.006960    0.000000    0.000000   -0.000577   -0.000000   -0.000000   -0.000577
   1.000000    0.005405    0.005386    0.000000    1.945875    1.945875    0.010480  360.000000   -0.161214   -0.000586   -0.232200   -0.394000
   2.000000    0.010703    0.005298    0.000000    3.853005    3.853005    0.030892  360.000000   -0.319218   -0.001727   -0.232200   -0.553145
   3.000000    0.015985    0.005282    0.615234    5.754600    5.139366    0.058039  243.527045   -0.425791   -0.003245   -0.157075   -0.586111
   4.000000    0.021177    0.005192    1.933594    7.623810    5.690216    0.087584  106.090929   -0.471429   -0.004897   -0.068429   -0.544754
   5.000000    0.026299    0.005121    3.251953    9.467535    6.215582    0.119417  102.581239   -0.514955   -0.006676   -0.066165   -0.587796
   6.000000    0.031418    0.005119    4.394531   11.310300    6.915769    0.154817  136.787546   -0.572965   -0.008655   -0.088228   -0.669848
   7.000000    0.036531    0.005113    5.361328   13.150995    7.789667    0.194646  170.915523   -0.645366   -0.010882   -0.110241   -0.766489
   8.000000    0.041649    0.005118    6.152344   14.993475    8.841131    0.239895  205.444387   -0.732479   -0.013412   -0.132512   -0.878402
   9.000000    0.046760    0.005111    7.998047   16.833585    8.835538    0.285057   -1.094289   -0.732015   -0.015937    0.000706   -0.747246
  10.000000    0.051879    0.005119   10.810547   18.676320    7.865773    0.325320 -189.454950   -0.651671   -0.018188    0.122198   -0.547661
  11.000000    0.056990    0.005112   13.710938   20.516490    6.805553    0.360107 -207.415344   -0.563833   -0.020133    0.133783   -0.450183
  12.000000    0.062106    0.005116   16.523438   22.358325    5.834887    0.389959 -189.723545   -0.483415   -0.021801    0.122372   -0.382844
  13.000000    0.067253    0.005147   19.072266   24.211185    5.138919    0.416409 -135.222524   -0.425754   -0.023280    0.087219   -0.361816
  14.000000    0.072458    0.005204   21.533203   26.084805    4.551602    0.440097 -112.848016   -0.377096   -0.024605    0.072787   -0.328913
  15.000000    0.077672    0.005215   24.257812   27.962040    3.704227    0.459413 -162.502244   -0.306892   -0.025684    0.104814   -0.227762
  16.000000    0.082955    0.005282   26.806641   29.863620    3.056979    0.475561 -122.534559   -0.253268   -0.026587    0.079035   -0.200820
  17.000000    0.088199    0.005244   27.509766   31.751475    4.241709    0.497804  225.919266   -0.351421   -0.027831   -0.145718   -0.524970
  18.000000    0.093500    0.005301   27.509766   33.659865    6.150099    0.530407  360.000000   -0.509530   -0.029653   -0.232200   -0.771383
  19.000000    0.098866    0.005366   27.509766   35.591685    8.081919    0.573776  360.000000   -0.669579   -0.032078   -0.232200   -0.933857
  20.000000    0.104109    0.005243   29.003906   37.479195    8.475289    0.618212   75.026326   -0.702169   -0.034562   -0.048392   -0.785124
  21.000000    0.109276    0.005167   31.904297   39.339405    7.435108    0.656631 -201.302555   -0.615991   -0.036710    0.129840   -0.522861
  22.000000    0.114405    0.005128   35.156250   41.185635    6.029385    0.687553 -274.104661   -0.499529   -0.038439    0.176798   -0.361170
  23.000000    0.119523    0.005118   38.496094   43.028265    4.532171    0.710750 -292.515104   -0.375486   -0.039736    0.188672   -0.226550
  24.000000    0.124641    0.005118   41.308594   44.870580    3.561986    0.728979 -189.580248   -0.295107   -0.040755    0.122279   -0.213583
  25.000000    0.129757    0.005116   43.242188   46.712445    3.470258    0.746734  -17.928732   -0.287507   -0.041748    0.011564   -0.317691
  26.000000    0.134874    0.005117   45.000000   48.554685    3.554685    0.764924   16.498317   -0.294502   -0.042765   -0.010641   -0.347908
  27.000000    0.139988    0.005114   46.494141   50.395710    3.901569    0.784876   67.830877   -0.323241   -0.043880   -0.043751   -0.410872
  28.000000    0.145104    0.005116   47.812500   52.237470    4.424970    0.807515  102.306612   -0.366604   -0.045146   -0.065988   -0.477738
  29.000000    0.150233    0.005129   48.515625   54.083865    5.568240    0.836073  222.908533   -0.461323   -0.046742   -0.143776   -0.651841
  30.000000    0.155361    0.005128   48.603516   55.929825    7.326309    0.873640  342.859529   -0.606977   -0.048843   -0.221144   -0.876964
  31.000000    0.160480    0.005119   48.691406   57.772740    9.081334    0.920130  342.831207   -0.752379   -0.051442   -0.221126   -1.024947
  32.000000    0.165598    0.005118   49.746094   59.615355    9.869261    0.970644  153.940948   -0.817658   -0.054266   -0.099292   -0.971216
  33.000000    0.170714    0.005115   52.558594   61.456905    8.898311    1.016163 -189.808549   -0.737216   -0.056811    0.122427   -0.671600
  34.000000    0.175829    0.005115   56.953125   63.298320    6.345195    1.048619 -499.138840   -0.525693   -0.058625    0.321945   -0.262374
  35.000000    0.180943    0.005114   60.732422   65.139330    4.406908    1.071155 -379.022087   -0.365108   -0.059885    0.244469   -0.180524
  36.000000    0.186058    0.005116   63.017578   66.981030    3.963452    1.091432  -86.683033   -0.328368   -0.061019    0.055911   -0.333476
  37.000000    0.191172    0.005114   65.126953   68.821965    3.695012    1.110327  -52.494221   -0.306128   -0.062075    0.033859   -0.334344
  38.000000    0.196334    0.005162   67.587891   70.680255    3.092364    1.126289 -116.748754   -0.256199   -0.062967    0.075303   -0.243864
  39.000000    0.201450    0.005116   70.136719   72.522165    2.385446    1.138494 -138.166710   -0.197632   -0.063650    0.089118   -0.172164
  40.000000    0.206560    0.005110   70.576172   74.361675    3.785503    1.157837  273.997138   -0.313625   -0.064731   -0.176728   -0.555084
  41.000000    0.211676    0.005116   70.576172   76.203525    5.627353    1.186628  360.000000   -0.466221   -0.066341   -0.232200   -0.764761
  42.000000    0.216788    0.005111   70.576172   78.043575    7.467403    1.224796  360.000000   -0.618667   -0.068475   -0.232200   -0.919342
  43.000000    0.221904    0.005116   72.246094   79.885275    7.639181    1.263877   33.577783   -0.632899   -0.070660   -0.021658   -0.725216
  44.000000    0.227012    0.005108   75.058594   81.724170    6.665576    1.297925 -190.602472   -0.552236   -0.072563    0.122939   -0.501861
  45.000000    0.232127    0.005116   77.958984   83.565795    5.606811    1.326607 -206.967013   -0.464519   -0.074167    0.133494   -0.405192
  46.000000    0.237238    0.005110   80.683594   85.405575    4.721981    1.350739 -173.139492   -0.391211   -0.075516    0.111675   -0.355052
