       step     cputime cputimediff       angle         ref       error      ierror      derror       pterm       iterm       dterm           v
   0.000000    0.000017    0.000001    0.000000    0.006210    0.006210    0.000000    0.000000   -0.000514   -0.000000   -0.000000   -0.000514
   1.000000    0.006395    0.006377    0.000000    2.302065    2.302065    0.014681  360.000000   -0.190724   -0.000821   -0.232200   -0.423745
   2.000000    0.011647    0.005253    0.000000    4.192995    4.192995    0.036705  360.000000   -0.347385   -0.002052   -0.232200   -0.581638
   3.000000    0.016940    0.005293    0.000000    6.098430    6.098430    0.068983  360.000000   -0.505249   -0.003857   -0.232200   -0.741306
   4.000000    0.022231    0.005291    0.703125    8.003295    7.300170    0.107611  227.116551   -0.604812   -0.006016   -0.146490   -0.757318
   5.000000    0.027480    0.005249    1.933594    9.892875    7.959281    0.149388  125.572935   -0.659419   -0.008352   -0.080995   -0.748765
   6.000000    0.032609    0.005129    3.867188   11.739360    7.872173    0.189765  -16.983160   -0.652202   -0.010609    0.010954   -0.651857
   7.000000    0.037740    0.005131    5.888672   13.586535    7.697863    0.229263  -33.971589   -0.637760   -0.012817    0.021912   -0.628666
   8.000000    0.042858    0.005117    7.734375   15.428835    7.694460    0.268640   -0.664998   -0.637478   -0.015019    0.000429   -0.652068
   9.000000    0.047977    0.005119   10.722656   17.271615    6.548959    0.302163 -223.781629   -0.542575   -0.016893    0.144339   -0.415129
  10.000000    0.053090    0.005114   14.238281   19.112535    4.874254    0.327088 -327.496016   -0.403827   -0.018287    0.211235   -0.210879
  11.000000    0.058207    0.005116   16.962891   20.954370    3.991480    0.347509 -172.544580   -0.330690   -0.019428    0.111291   -0.238827
  12.000000    0.063348    0.005141   17.929688   22.805205    4.875518    0.372575  171.951418   -0.403932   -0.020830   -0.110909   -0.535670
  13.000000    0.068471    0.005123   18.720703   24.649455    5.928752    0.402948  205.592731   -0.491191   -0.022528   -0.132607   -0.646326
  14.000000    0.073597    0.005126   21.093750   26.494935    5.401185    0.430636 -102.913134   -0.447483   -0.024076    0.066379   -0.405179
  15.000000    0.078721    0.005123   23.466797   28.339395    4.872598    0.455601 -103.169098   -0.403690   -0.025471    0.066544   -0.362617
  16.000000    0.083837    0.005117   25.927734   30.181500    4.253766    0.477367 -120.937600   -0.352420   -0.026688    0.078005   -0.301104
  17.000000    0.089045    0.005207   27.773438   32.056065    4.282628    0.499667    5.542766   -0.354811   -0.027935   -0.003575   -0.386321
  18.000000    0.094167    0.005122   28.388672   33.900045    5.511373    0.527897  239.887873   -0.456612   -0.029513   -0.154728   -0.640853
  19.000000    0.099286    0.005120   29.882812   35.743125    5.860313    0.557900   68.156678   -0.485521   -0.031191   -0.043961   -0.560673
  20.000000    0.104403    0.005116   32.519531   37.585050    5.065519    0.583818 -155.340642   -0.419673   -0.032639    0.100195   -0.352118
